area/volume,h_range_max_koe,Tc,temperature_k,sat_em_g,coer_oe,mr (emu/g),exc_bias_oe,exc_dir,ver_shift_emu_g,ver_s_dir,fc_field_t,sphericity,max/min,core_b,core_alpha,core_beta,core_gamma,shell_b,shell_alpha,shell_beta,shell_gamma,num_of_magn_ions,Tn-Tb/Tn,Aex,core_c/a,core_pauling_electronegativity,shell_pauling_electronegativity,core_sum_vec,core_sum_work_function,shell_sum_vec,shell_sum_work_function,core_pauling_electronegativity_difference,core_vec_difference,core_work_function_difference,shell_pauling_electronegativity_difference,shell_vec_difference,shell_work_function_difference,core,shell,formula
0.1875,60,860,5,25.45,1620.97,10.5,781.28,0,3.74,1,7,1,1,5.512634,96.2034,96.2034,141.6175,5.142692,74.87634,90,90,0.444444,-0.66667,105.4331,1,263.5,275,700,235,685.7143,201.4286,3.055028,1.428571,10,2.897249,1.443376,11.54701,FeO,Fe3O4,FeO-Fe3O4
0.24,60,860,5,19.21,2044.82,7.1,1022,0,3.717,1,7,0.805996,1,5.512634,96.2034,96.2034,141.6175,5.142692,74.87634,90,90,0.444444,-0.33,105.4331,1,263.5,275,700,235,685.7143,201.4286,3.055028,1.428571,10,2.897249,1.443376,11.54701,FeO,Fe3O4,FeO-Fe3O4
0.482143,50,860,20,20,681.83,10,471,0,0,1,0.1,0.516643,1,5.512634,96.2034,96.2034,141.6175,5.142692,74.87634,90,90,0.444444,-0.33,105.4331,1,263.5,275,700,235,685.7143,201.4286,3.055028,1.428571,10,2.897249,1.443376,11.54701,FeO,Fe3O4,FeO-Fe3O4
0.419913,20,860,2,44.14,959.2,13.638,583,0,7.934,1,1,0.671139,1,5.512634,96.2034,96.2034,141.6175,5.142692,74.87634,90,90,0.444444,-0.33,105.4331,1,263.5,275,700,235,685.7143,201.4286,3.055028,1.428571,10,2.897249,1.443376,11.54701,FeO,Fe3O4,FeO-Fe3O4
0.217391,10,860,5,31,1897,28.9,1190,0,0,1,1,1,1,2.459352,109.4691,109.4671,109.4596,5.142692,74.87634,90,90,0.5,0.865654,105.4331,1.000148,183,275,800,470,685.7143,201.4286,0,0,0,2.897249,1.443376,11.54701,Fe,Fe3O4,Fe-Fe3O4
0.1875,10,858,5,84,862,76.8,133,0,0.4476,1,1,1,1,5.142692,74.87634,90,90,0,0,0,0,0.428571,0.862471,140.2505,1.708366,275,0,685.7143,201.4286,0,0,2.897249,1.443376,11.54701,0,-2.22E-16,0,Fe3O4,0,Fe3O4
0.2,60,985,30,15.1225,1361.79,38.8493,20,0,0.3699,1,5,1,1,2.459352,109.4691,109.4671,109.4596,3.788512,90,90,90,0.5,0.883966,129.9983,1.000148,183,279.6,800,470,680,188,0,0,0,2.820943,1.440876,12.24745,Fe,Fe2O3,Fe-Fe2O3
0.3,60,985,15,15.2465,2544.74,37.8808,1071.526,0,0.514774,1,5,1,1,2.459352,109.4691,109.4671,109.4596,3.788512,90,90,90,0.5,0.883966,129.9983,1.000148,183,279.6,800,470,680,188,0,0,0,2.820943,1.440876,12.24745,Fe,Fe2O3,Fe-Fe2O3
0.2,60,985,5,54.6886,6193.508,49.286,1600,0,0,1,1,1,1,2.459352,109.4691,109.4671,109.4596,3.788512,90,90,90,0.5,0.883966,129.9983,1.000148,183,279.6,800,470,680,188,0,0,0,2.820943,1.440876,12.24745,Fe,Fe2O3,Fe-Fe2O3
0.375,50,860,300,38.9,1538.46,16.23,1000,0,0,1,0,0.516643,1,5.512634,96.2034,96.2034,141.6175,5.142692,74.87634,90,90,0.444444,-0.15224,105.4331,1,263.5,275,700,235,685.7143,201.4286,3.055028,1.428571,10,2.897249,1.443376,11.54701,FeO,Fe3O4,FeO-Fe3O4
0.167598,20,985,5,40.2714,1746.242,10.8132,140,0,0.926,1,2,1,1,2.459352,109.4691,109.4671,109.4596,3.788512,90,90,90,0.5,0.883966,129.9983,1.000148,183,279.6,800,470,680,188,0,0,0,2.820943,1.440876,12.24745,Fe,Fe2O3,Fe-Fe2O3
0.128755,20,985,5,20.862,1359.636,7.2,964.9,0,4.79,1,1.36,1,1,2.459352,109.4691,109.4671,109.4596,3.788512,90,90,90,0.5,0.883966,129.9983,1.000148,183,279.6,800,470,680,188,0,0,0,2.820943,1.440876,12.24745,Fe,Fe2O3,Fe-Fe2O3
0.25441,15,262,15,7.538,933.92,0.78,932,0,0.01,0,0.1,1,1,5.5522,90,90,120,5.5522,90,90,120,0.4,0.7259,17.69569,2.390224,240.2,240.2,510,88,510,88,3.609699,2.547511,19.55312,3.609699,2.547511,19.55312,La2MnFeO6,LaMn0.5Fe0.5O3,La2FeMnO6
0.25441,15,262,50,5.942,206,0.5365,865.6,0,0.0315,0,0.1,1,1,5.5522,90,90,120,5.5522,90,90,120,0.4,0.7259,17.69569,2.390224,240.2,257.5,510,88,525,73.33333,3.609699,2.547511,19.55312,3.088834,2.138443,22.04819,La2MnFeO6,LaMn0.5Fe0.5O4,La2FeMnO6
0.181006,15,262,100,20.87,176.327,0.222,122.374,0,0.02,0,0.1,1,1,5.5522,90,90,120,5.5522,90,90,120,0.4,0.676091,17.69569,2.390224,240.2,269.8571,510,88,535.7143,62.85714,3.609699,2.547511,19.55312,2.72504,1.854381,24.26867,La2MnFeO6,LaMn0.5Fe0.5O5,La2FeMnO6
0.114618,15,262,250,1.0253,919.3,0.090873,510.4,0,0.000875,1,0.1,1,1,5.5522,90,90,120,5.5522,90,90,120,0.4,0.513402,17.69569,2.390224,240.2,279.125,510,88,543.75,55,3.609699,2.547511,19.55312,2.455343,1.645225,26.29104,La2MnFeO6,LaMn0.5Fe0.5O6,La2FeMnO6
0.075,10,858,5,40.434,107,31.81,13,0,0.002,0,2,1,1,5.537194,111.228,113.6974,103.6514,5.142692,74.87634,90,90,0.384615,-0.25,84.15029,1,287,275,616.6667,150,685.7143,201.4286,2.815912,1.45545,14.16307,2.897249,1.443376,11.54701,VFeO4,Fe3O4,FeVO4-Fe3O4
0.075,10,858,5,40.434,450,31.81,78,0,0.00626,0,2,1,1,5.537194,111.228,113.6974,103.6514,5.142692,74.87634,90,90,0.384615,-0.25,84.15029,1,287,275,616.6667,150,685.7143,201.4286,2.815912,1.45545,14.16307,2.897249,1.443376,11.54701,VFeO4,Fe3O4,FeVO4-Fe3O4
0.068182,20,730,300,0.0025,5250,0.00091,650,0,0,1,0,1,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.061224,20,730,300,0.0035,4750,0.000363,254,0,0,1,0,1,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.046875,20,730,300,0.0035,1750,0.000227,250,0,0,1,0,1,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.046875,20,730,10,31.5969,750,11.9886,800,0,0,1,8,1,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.079239,10,730,300,0.0045,5275.5,0.0037,511.81,0,0,1,0,1,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.252101,60,858,2,12.5965,1889.91,19.82866,1350,0,0.463974,1,5,1,1,2.949546,60,60,60,5.142692,74.87634,90,90,0.375,0.906006,140.2505,1,0,275,0,0,685.7143,201.4286,0,0,0,2.897249,1.443376,11.54701,Au,Fe3O4,Au-Fe3O4
0.285714,60,858,100,26.9472,502.31,41.0239,502,0,0.77266,1,5,1,1,2.949546,60,60,60,5.142692,74.87634,90,90,0.375,0.90694,140.2505,1,0,275,0,0,685.7143,201.4286,0,0,0,2.897249,1.443376,11.54701,Au,Fe3O4,Au-Fe3O4
0.306122,60,858,200,35.47086,181,0.014788,181,0,1.3638,1,5,1,1,5.142692,74.87634,90,90,0,0,0,0,0.428571,0.965035,140.2505,1.708366,275,0,685.7143,201.4286,0,0,2.897249,1.443376,11.54701,0,-2.22E-16,0,Fe3O4,0,Fe3O4
0.25,30,250,150,2.6,6000,0.8,79,0,0.006,1,6,1,1,4.895443,115.7679,132.1502,62.33534,0,0,0,0,0.22,0.847144,101.1223,0.672251,244.82,0,518,99.46,0,0,3.433639,2.701163,18.47389,0,-2.22E-16,0,GdTiFe9(Bi3O10)3,0,Bi0.9Gd0.1Fe0.9Ti0.1O3
0.033708,70,730,2,29.4,6088.8,1,149.24,0,0,1,0.2,1,1,3.957177,90,90,90,0,0,0,0,0.356,0.941406,138.3562,1,244,0,540,100,0,0,3.336378,3.103164,19.49359,0,-2.22E-16,0,Sr11Nd39(CoO3)50,0,Nd0.78Sr0.22CoO3
0.033708,70,730,8,21.626,8899.679,1.7,30.67,0,0,1,5,1,1,3.957177,90,90,90,0,0,0,0,0.356,0.959459,138.3562,1,244,0,540,100,0,0,3.336378,3.103164,19.49359,0,-2.22E-16,0,Sr11Nd39(CoO3)50,0,Nd0.78Sr0.22CoO3
0.033333,70,730,10,20.4,6342.6,2.536,402.9,0,0,1,5,1,1,3.957177,90,90,90,0,0,0,0,0.356,0.959459,138.3562,1,244,0,540,100,0,0,3.336378,3.103164,19.49359,0,-2.22E-16,0,Sr11Nd39(CoO3)50,0,Nd0.78Sr0.22CoO3
0.238095,80,633,10,0.115,761,0.012,530.6,0,0.0124,1,3.01,1,1,2.459352,109.4691,109.4671,109.4596,2.993268,60,60,60,0.666667,0.719828,158.6059,1.000148,183,267,800,470,850,232.5,0,0,0,2.883895,2.941176,10,Fe,CuO,Cu0.98-Fe0.02O
0.379747,80,695.4,10,0.344,995,0.082,906.4,0,0.0124,1,4.6,1,1,2.459352,109.4691,109.4671,109.4596,2.993268,60,60,60,0.666667,0.679167,174.241,1.000148,183,267,800,470,850,232.5,0,0,0,2.883895,2.941176,10,Fe,CuO,Cu0.96-Fe0.04O
0.238095,80,673,100,8.549,91,0.0386,249,0,0,1,1,1,1,2.459352,109.4691,109.4671,109.4596,2.993268,60,60,60,0.666667,0.719828,168.6284,1.000148,183,267,800,470,850,232.5,0,0,0,2.883895,2.941176,10,Fe,CuO,Cu0.98-Fe0.02O
0.379747,80,673,100,11.526,25,0.132,94,0,0,1,0,1,1,2.459352,109.4691,109.4671,109.4596,2.993268,60,60,60,0.666667,0.679167,168.6284,1.000148,183,267,800,470,850,232.5,0,0,0,2.883895,2.941176,10,Fe,CuO,Cu0.96-Fe0.04O
0.238095,80,850,5,5.5978,247,0.0193,1335,0,0.05734,1,5.5,1,1,2.459352,109.4691,109.4671,109.4596,2.993268,60,60,60,0.666667,0.719828,212.9779,1.000148,183,267,800,470,850,232.5,0,0,0,2.883895,2.941176,10,Fe,CuO,Cu0.98-Fe0.02O
0.379747,80,850,5,5.5978,41,0.027,1318,0,0.05734,1,5.5,1,1,2.459352,109.4691,109.4671,109.4596,2.993268,60,60,60,0.666667,0.679167,212.9779,1.000148,183,267,800,470,850,232.5,0,0,0,2.883895,2.941176,10,Fe,CuO,Cu0.96-Fe0.04O
0.352941,40,948,30,58.598,115.005,0.015,131,0,0.00027,1,0,0.805996,1,3.788512,90,90,90,0,0,0,0,0.4,0.779894,187.6726,1,279.6,0,680,188,0,0,2.820943,1.440876,12.24745,0,-2.22E-16,0,Fe2O3,0,Fe2O3
0.352941,40,948,30,58.598,125.23,0.002,165.23,0,0.00247,1,0,0.805996,1,3.788512,90,90,90,0,0,0,0,0.4,0.779894,187.6726,1,279.6,0,680,188,0,0,2.820943,1.440876,12.24745,0,-2.22E-16,0,Fe2O3,0,Fe2O3
0.352941,40,948,100,101.028,250,0.0038,1025,0,0.004428,1,2,0.805996,1,3.788512,90,90,90,0,0,0,0,0.4,0.779894,187.6726,1,279.6,0,680,188,0,0,2.820943,1.440876,12.24745,0,-2.22E-16,0,Fe2O3,0,Fe2O3
0.352941,40,948,200,57.7,579.15,0.0851,113.5,0,0,1,2,0.805996,1,3.788512,90,90,90,0,0,0,0,0.4,0.779894,187.6726,1,279.6,0,680,188,0,0,2.820943,1.440876,12.24745,0,-2.22E-16,0,Fe2O3,0,Fe2O3
0.75,80,720,5,5.8,2285.7,0.4,900,0,0.0107,1,8,1,1,2.924839,90,90,120,3.240552,60,60,60,0.2,0.748744,333.2766,1.176906,267.5,292.6667,800,257.5,533.3333,161.6667,2.859813,2.5,10,2.480511,1.767767,14.14214,NiO,SiO2,NiO
0.15,20,683,300,1.5745,239.34,0.079,250,1,0.079,1,2,1,1,5.388094,122.2099,142.6878,47.91918,0,0,0,0,0.2,0.945568,121.0295,0.628658,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,FeBiO3,0,BiFeO3
0.1,20,683,300,1.585,1135.5,0.117,984.37,1,0.092,1,2,1,1,5.388094,122.2099,142.6878,47.91918,0,0,0,0,0.2,0.945568,121.0295,0.628658,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,FeBiO3,0,BiFeO3
0.075,20,683,300,1.1835,1041.71,0.119,677,0,0.047,1,2,1,1,5.388094,122.2099,142.6878,47.91918,0,0,0,0,0.2,0.945568,121.0295,0.628658,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,FeBiO3,0,BiFeO3
0.16225,15,555,193,30,2812.5,17.71,812.5,0,0.006,0,0.06,1,1,4.416362,90,90,90,0,0,0,0,0.37,0.836459,135.8918,1.493699,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,Sr3La17(FeO3)20,0,La0.85Sr0.15FeO3
0.111111,20,1388,5,122,569.343,34.375,124.14,0,12,1,1,1,1,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-3.25,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.111111,20,1388,5,116,583.34,32.07,123.24,0,6.25,1,1,1,1,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-4.21,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.111111,20,1388,5,105,626.8,32.9245,148.595,0,6.031,1,1,1,1,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-4.21,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.111111,20,1388,5,90.42,738.96,27.919,183.82,0,5.931,1,1,1,1,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-4.21,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.111111,20,1388,5,56.9,724.638,15.923,210.53,0,3.5,1,1,1,1,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-2.81,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.111111,20,1388,5,32,631.58,6.5,147.36,0,0.8,1,1,1,1,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-2.81,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.111111,20,1388,5,9.55,222,0.6875,36.6,0,0.1125,1,1,1,1,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-2.81,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.111111,20,1388,5,4.6,194.724,0.191,26.442,0,0.032,1,1,1,1,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-2.81,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.111111,20,1388,5,3,265,0.051,21.5,0,0.005,1,1,1,1,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-2.81,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.1,20,45,10,11.57802,1086,3.991605,1086,0,2.238,1,1,1,1,6.348074,117.493,89.99976,117.6525,0,0,0,0,0.428571,0.767442,3.832958,1.000536,263,0,642.8571,175.7143,0,0,3.556302,0.7698,11.54701,0,-2.22E-16,0,Mn3O4,0,Mn3O4
0.05,20,45,10,32,575,1.6846,575,0,2.319,1,1,1,1,6.348074,117.493,89.99976,117.6525,0,0,0,0,0.428571,0.767442,3.832958,1.000536,263,0,642.8571,175.7143,0,0,3.556302,0.7698,11.54701,0,-2.22E-16,0,Mn3O4,0,Mn3O4
0.033333,20,45,10,16.8497,273,0.9614,273,0,2.339,1,1,1,1,6.348074,117.493,89.99976,117.6525,0,0,0,0,0.428571,0.767442,3.832958,1.000536,263,0,642.8571,175.7143,0,0,3.556302,0.7698,11.54701,0,-2.22E-16,0,Mn3O4,0,Mn3O4
0.294118,60,858,5,24.254,2900,20.7712,1290,0,0.958574,1,7,1,1,5.142692,74.87634,90,90,3.011828,107.295,89.50258,120.0378,0.444444,0.385666,106.396,1.708366,275,266,685.7143,201.4286,750,250,2.897249,1.443376,11.54701,2.932331,2,10,Fe3O4,CoO,Fe3O4-CoO
0.2,5,1661,5,40.36,543.7435,9.4,147.76,0,1.632,1,1,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.351536,411.9435,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.2,5,1661,5,38,546.7225,8.1,14.7,0,0.13,1,1,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.351536,411.9435,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.2,5,1661,5,38.8,561.497,8.16,177.297,1,2.0245,0,1,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.351536,411.9435,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.066667,5,1661,5,4.5,241.85,1.432,54,0,0.354,1,1,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.269625,411.9435,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.066667,5,1661,5,4.5,239.63,1.479,7.74,0,0.023,1,1,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.269625,411.9435,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.066667,5,1661,5,4.5,241.8286,1.4195,65.56,1,0.255,0,1,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.269625,411.9435,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.319149,50,380,330,13.46,439.0932,2.214,0.0075,1,0,1,0,1,1,6.056519,90,60,120,0,0,0,0,0.334,0.78836,24.31457,1,237.4,0,500,82,0,0,3.808834,2.366432,19.49359,0,-2.22E-16,0,Sr33La67Mn100O300,0,La0.67Sr0.33MnO3
0.319149,50,380,300,17.17,439.0932,5.4,0.0075,1,0,1,0,1,1,6.056519,90,60,120,0,0,0,0,0.334,0.78836,24.31457,1,237.4,0,500,82,0,0,3.808834,2.366432,19.49359,0,-2.22E-16,0,Sr33La67Mn100O300,0,La0.67Sr0.33MnO3
0.319149,50,380,200,35.38,339.7966,19.45,1.1073,1,0,1,0,1,1,6.056519,90,60,120,0,0,0,0,0.334,0.78836,24.31457,1,237.4,0,500,82,0,0,3.808834,2.366432,19.49359,0,-2.22E-16,0,Sr33La67Mn100O300,0,La0.67Sr0.33MnO3
0.319149,50,380,5,56.312,532.6158,33.184,4.87,0,0,1,0,1,1,5.606754,94.49578,77.99985,94.59151,0,0,0,0,0.334,0.293286,22.85602,1.000355,237.4,0,500,82,0,0,3.808834,2.366432,19.49359,0,-2.22E-16,0,Sr33La67Mn100O300,0,La0.67Sr0.33MnO3
0.319149,44,380,4,37.10242,191.28,13.9,1.46,0,0,1,0.001,1,1,5.189326,100.4958,83.99985,100.5915,0,0,0,0,0.334,0.185004,22.85602,1.000385,237.4,0,500,82,0,0,3.808834,2.366432,19.49359,0,-2.22E-16,0,Sr33La67Mn100O300,0,La0.67Sr0.33MnO3
0.319149,44,380,4,37.10242,168.829,13.9,12.3,0,0,1,0.01,1,1,5.189326,100.4958,83.99985,100.5915,0,0,0,0,0.334,0.185004,22.85602,1.000385,237.4,0,500,82,0,0,3.808834,2.366432,19.49359,0,-2.22E-16,0,Sr33La67Mn100O300,0,La0.67Sr0.33MnO3
0.319149,44,380,4,37.10242,198.97,15.658,25,0,1.579,1,0.1,1,1,5.189326,100.4958,83.99985,100.5915,0,0,0,0,0.334,0.185004,22.85602,1.000385,237.4,0,500,82,0,0,3.808834,2.366432,19.49359,0,-2.22E-16,0,Sr33La67Mn100O300,0,La0.67Sr0.33MnO3
0.121457,10,523,10,7.3766,64.5,0.002,180,1,0.08,1,1,1,1,2.924839,90,90,120,0,0,0,0,0.5,0.910714,268.2199,1.176906,267.5,0,800,257.5,0,0,2.859813,2.5,10,0,-2.22E-16,0,NiO,0,NiO
0.102041,10,523,10,7.3766,61.9,0.01175,390,1,0.04,1,1,1,1,2.924839,90,90,120,0,0,0,0,0.5,0.910714,268.2199,1.176906,267.5,0,800,257.5,0,0,2.859813,2.5,10,0,-2.22E-16,0,NiO,0,NiO
0.08596,10,523,10,10.6686,55.9,0.012,190,1,0.03,1,1,1,1,2.924839,90,90,120,0,0,0,0,0.5,0.910714,268.2199,1.176906,267.5,0,800,257.5,0,0,2.859813,2.5,10,0,-2.22E-16,0,NiO,0,NiO
0.081522,10,523,10,10.6686,49.8,0.012,110,1,0.01,1,1,1,1,2.924839,90,90,120,0,0,0,0,0.5,0.910714,268.2199,1.176906,267.5,0,800,257.5,0,0,2.859813,2.5,10,0,-2.22E-16,0,NiO,0,NiO
0.174419,20,42,10,3.3053,2562.29,1.4967,490,0,2.2676,1,5,1,1,3.433963,89.99989,60.03562,59.97819,6.348074,117.493,89.99976,117.6525,0.444444,0.728261,2.68307,1.002543,249.5,263,650,205,642.8571,175.7143,3.787575,0.769231,10,3.556302,0.7698,11.54701,MnO,Mn3O4,MnO-Mn3O4
0.333333,3,835,2,65.32,249,21.27,5,1,0,1,1,1,1,5.142692,74.87634,90,90,3.788512,90,90,90,0.416667,0.684211,66.12095,1.708366,275,279.6,685.7143,201.4286,680,188,2.897249,1.443376,11.54701,2.820943,1.440876,12.24745,Fe3O4,Fe2O3,Fe3O4вЂ“Fe2O3
0.333333,3,835,2,64.54,247,22.22,5,1,0,1,1,1,1,5.142692,74.87634,90,90,3.788512,90,90,90,0.416667,0.684211,66.12095,1.708366,275,279.6,685.7143,201.4286,680,188,2.897249,1.443376,11.54701,2.820943,1.440876,12.24745,Fe3O4,Fe2O3,Fe3O4вЂ“Fe2O3
0.272727,2,835,2,96,234,32.89,20,0,0,1,3,1,1,5.142692,74.87634,90,90,3.788512,90,90,90,0.416667,0.684211,66.12095,1.708366,275,279.6,685.7143,201.4286,680,188,2.897249,1.443376,11.54701,2.820943,1.440876,12.24745,Fe3O4,Fe2O3,Fe3O4вЂ“Fe2O3
0.272727,1,835,300,77.27,35,4.29,6,1,0,1,3,1,1,5.142692,74.87634,90,90,3.788512,90,90,90,0.416667,0.684211,66.12095,1.708366,275,279.6,685.7143,201.4286,680,188,2.897249,1.443376,11.54701,2.820943,1.440876,12.24745,Fe3O4,Fe2O3,Fe3O4вЂ“Fe2O3
0.171429,60,53,2,3.5,134.375,0.01304,34.375,0,0,1,1,0.805996,1,6.117259,58.53517,61.59676,58.53665,0,0,0,0,0.428571,0.973267,4.522311,1.000007,277.1429,0,728.5714,214.2857,0,0,2.785566,2.037707,11.54701,0,-2.22E-16,0,Co3O4,0,Co3O4
0.171429,60,53,2,3.5,127,0.0217,40,1,0,1,1,0.805996,1,6.117259,58.53517,61.59676,58.53665,0,0,0,0,0.428571,0.973267,4.522311,1.000007,277.1429,0,728.5714,214.2857,0,0,2.785566,2.037707,11.54701,0,-2.22E-16,0,Co3O4,0,Co3O4
0.120627,20,730,300,0.22718,290,0.01331,100,0,0.004375,1,0,1,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.152284,80,1006.8,2,27.01,1922,0.09,284.892,0,0.0124,1,7,1,1,5.411571,90.83449,105.0751,67.16767,0,0,0,0,0.5,0.68593,144.1882,0.932749,267.46,0,799,257.275,0,0,2.861814,2.496832,10.00076,0,-2.22E-16,0,FeNi99O100,0,Ni0.99Fe0.01O
0.16129,80,500,2,1.368,2110,0.09,454.54,1,0,1,7,1,1,3.788512,90,90,90,0,0,0,0,0.5,0.68593,98.98345,1,267.42,0,798,257.05,0,0,2.863813,2.493577,10.0015,0,-2.22E-16,0,FeNi49O50,0,Ni0.98Fe0.02O
0.1875,40,1661,5,100.6,1333,15.3,631.7,0,4.68,1,5,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.829352,411.9435,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.015,40,1661,5,76.1,523.8,4.68,456.2,0,2.7,1,5,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.163823,411.9435,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.0225,40,1661,5,74.6,523.8,4.68,47.6,1,0.85,0,5,0.516643,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.334471,411.9435,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.111111,15,850,5,83.2,4300,48,280,0,0,1,7,1,1,5.932914,120.4948,120.2024,89.39748,3.011828,107.295,89.50258,120.0378,0.444444,-0.22867,105.404,1,275.7143,266,700,205.7143,750,250,2.860376,1.707469,11.55577,2.932331,2,10,Fe2CoO4,CoO,CoFe2O4-CoO
0.111111,50,850,5,80.7,4290,45.5,300,0,0,1,3,1,1,5.932914,120.4948,120.2024,89.39748,3.011828,107.295,89.50258,120.0378,0.444444,-0.22867,105.404,1,275.7143,266,700,205.7143,750,250,2.860376,1.707469,11.55577,2.932331,2,10,Fe2CoO4,CoO,CoFe2O4-CoO
0.111111,50,850,5,81,4240,45.4,300,0,0,1,5,1,1,5.932914,120.4948,120.2024,89.39748,3.011828,107.295,89.50258,120.0378,0.444444,-0.22867,105.404,1,275.7143,266,700,205.7143,750,250,2.860376,1.707469,11.55577,2.932331,2,10,Fe2CoO4,CoO,CoFe2O4-CoO
0.111111,50,850,5,83.8,4240,45.4,280,0,0,1,7,1,1,5.932914,120.4948,120.2024,89.39748,3.011828,107.295,89.50258,120.0378,0.444444,-0.22867,105.404,1,275.7143,266,700,205.7143,750,250,2.860376,1.707469,11.55577,2.932331,2,10,Fe2CoO4,CoO,CoFe2O4-CoO
0.180723,20,720,25,9.164,903,0.0283,45,1,0.001023,0,2,1,1,2.924839,90,90,120,2.924839,90,90,120,0.5,0.990476,184.6255,1.176906,267.5,267.5,800,257.5,800,257.5,2.859813,2.5,10,2.859813,2.5,10,NiO,NiO,NiO-NiO
