,c1,c2,c3,chemical_formula,coer_oe,crystal_structure,depth_nm,exc_bias_oe,fc_field_t,h_range_max_koe,id,length_d_nm,mr (emu/g),sat_em_g,shape,space_group_core,space_group_shell,structure,structure_,temperature_k,ver_shift_emu_g,width_nm,orig_c1,orig_c2,formula_combined
392,Fe3 O4,Fe2 Co1 O4,,"['Fe3O4', 'CoFe2O4']",97.0,"cubic, cubic",47.0,0.0,1.5,15.0,393,47.0,8.125,61.6,sphere,fd-3m,fd-3m,Fe3O4/CoFe2O4,Fe3O4/CoFe2O4,,0.0,47.0,Fe3O4,CoFe2O4,Fe3 O4 Fe2 Co1 O4
393,Fe3 O4,Fe2 Co1 O4,,"['Fe3O4', 'CoFe2O4']",360.0,"cubic, cubic",47.0,0.0,1.5,15.0,394,47.0,20.0,63.24,sphere,fd-3m,fd-3m,Fe3O4/CoFe2O4,Fe3O4/CoFe2O4,,0.0,47.0,Fe3O4,CoFe2O4,Fe3 O4 Fe2 Co1 O4
394,Fe3 O4,,,['Fe3O4'],15.0,cubic,9.0,0.0,1.5,15.0,395,9.0,3.918,55.2,sphere,fd-3m,0,Fe3O4,Fe3O4,,0.0,9.0,Fe3O4,,Fe3 O4
395,Fe2 Co1 O4,,,['CoFe2O4'],1555.0,cubic,16.0,0.0,1.5,15.0,396,16.0,34.146,72.84,sphere,fd-3m,0,CoFe2O4,CoFe2O4,,0.0,16.0,CoFe2O4,,Fe2 Co1 O4
396,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']",8649.5,"orthorhombic, cubic",13.0,-909.0,5.0,6.0,397,13.0,1.5625,5.625,sphere,cmcm,fm-3m,Fe3O4/MnO,Fe3O4/MnO,5.0,1.125,13.0,Fe3O4,MnO,Fe3 O4 Mn1 O1
397,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']",6995.0,"orthorhombic, cubic",580.0,727.0,5.0,6.0,398,580.0,1.5625,5.625,sphere,cmcm,fm-3m,Fe3O4/MnO,Fe3O4/MnO,5.0,1.5,580.0,Fe3O4,MnO,Fe3 O4 Mn1 O1
398,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']",6944.0,"orthorhombic, cubic",580.0,-2083.0,5.0,50.0,399,580.0,1.458,7.0,sphere,cmcm,fm-3m,Fe3O4/MnO,Fe3O4/MnO,10.0,0.486,580.0,Fe3O4,MnO,Fe3 O4 Mn1 O1
399,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']",5555.0,"orthorhombic, cubic",580.0,,5.0,50.0,400,580.0,0.77,7.0,sphere,cmcm,fm-3m,Fe3O4/MnO,Fe3O4/MnO,20.0,0.0,580.0,Fe3O4,MnO,Fe3 O4 Mn1 O1
400,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']",4158.5,"orthorhombic, cubic",580.0,-10414.0,3.0,50.0,401,580.0,0.675,3.75,sphere,cmcm,fm-3m,Fe3O4/MnO,Fe3O4/MnO,5.0,1.661,580.0,Fe3O4,MnO,Fe3 O4 Mn1 O1
401,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']",6621.96,"orthorhombic, cubic",580.0,-8514.586,4.0,50.0,402,580.0,1.05,4.75,sphere,cmcm,fm-3m,Fe3O4/MnO,Fe3O4/MnO,5.0,1.393,580.0,Fe3O4,MnO,Fe3 O4 Mn1 O1
402,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']",8823.154,"orthorhombic, cubic",580.0,-6372.383,5.0,50.0,403,580.0,1484.5,6.5,sphere,cmcm,fm-3m,Fe3O4/MnO,Fe3O4/MnO,5.0,1.484,580.0,Fe3O4,MnO,Fe3 O4 Mn1 O1
403,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']",9980.32,"orthorhombic, cubic",580.0,-5325.26,6.0,50.0,404,580.0,1.7485,7.37,sphere,cmcm,fm-3m,Fe3O4/MnO,Fe3O4/MnO,5.0,0.9685,580.0,Fe3O4,MnO,Fe3 O4 Mn1 O1
404,Fe1,Fe3 C1,,"['Fe', 'Fe3C']",2500.0,"cubic, orthorhombic",45.0,0.0,2.0,15.0,405,45.0,8.6,17.4,polyhedron,im-3m,pnma,Fe/Fe3C,Fe/Fe3C,10.0,0.0,45.0,Fe,Fe3C,Fe1 Fe3 C1
405,Fe1,Fe3 C1,,"['Fe', 'Fe3C']",2600.0,"cubic, orthorhombic",50.0,0.0,2.0,15.0,406,50.0,10.1,20.3,polyhedron,im-3m,pnma,Fe/Fe3C,Fe/Fe3C,10.0,0.0,50.0,Fe,Fe3C,Fe1 Fe3 C1
406,Fe1,Fe3 C1,,"['Fe', 'Fe3C']",2650.0,"cubic, orthorhombic",60.0,0.0,2.0,15.0,407,60.0,7.6,15.4,polyhedron,im-3m,pnma,Fe/Fe3C,Fe/Fe3C,10.0,0.0,60.0,Fe,Fe3C,Fe1 Fe3 C1
407,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']",950.0,"cubic, orthorhombic",30.0,0.0,2.0,15.0,408,30.0,4.9,17.9,sphere,im-3m,pnma,Fe/Fe3O4,Fe/Fe3O4,10.0,0.0,30.0,Fe,Fe3O4,Fe1 Fe3 O4
408,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']",920.0,"cubic, orthorhombic",35.0,0.0,2.0,15.0,409,35.0,6.3,22.1,sphere,im-3m,pnma,Fe/Fe3O4,Fe/Fe3O4,10.0,0.0,35.0,Fe,Fe3O4,Fe1 Fe3 O4
409,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']",1250.0,"cubic, orthorhombic",40.0,0.0,2.0,15.0,410,40.0,6.6,19.8,sphere,im-3m,pnma,Fe/Fe3O4,Fe/Fe3O4,10.0,0.0,40.0,Fe,Fe3O4,Fe1 Fe3 O4
410,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']",1273.0,"cubic, orthorhombic",45.0,0.0,2.0,15.0,411,45.0,2.7,8.9,sphere,im-3m,pnma,Fe/Fe3O4,Fe/Fe3O4,10.0,0.0,45.0,Fe,Fe3O4,Fe1 Fe3 O4
411,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']",1000.0,"cubic, orthorhombic",50.0,0.0,2.0,15.0,412,50.0,0.4,1.3,sphere,im-3m,pnma,Fe/Fe3O4,Fe/Fe3O4,10.0,0.0,50.0,Fe,Fe3O4,Fe1 Fe3 O4
412,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']",500.0,"cubic, orthorhombic",55.0,0.0,2.0,15.0,413,55.0,0.6,2.4,sphere,im-3m,pnma,Fe/Fe3O4,Fe/Fe3O4,10.0,0.0,55.0,Fe,Fe3O4,Fe1 Fe3 O4
413,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",582.0,"cubic, cubic",0.0,0.0,0.0,40.0,414,800.0,8.0,18.5,rod,fd-3m,fm-3m,CoFe2O4@NiO,CoFe2O4@NiO,300.0,0.0,110.0,CoFe2O4,NiO,Fe2 Co1 O4 Ni1 O1
414,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",775.0,"cubic, cubic",0.0,0.0,0.0,40.0,415,800.0,11.2,27.4,rod,fd-3m,fm-3m,CoFe2O4@NiO,CoFe2O4@NiO,300.0,0.0,110.0,CoFe2O4,NiO,Fe2 Co1 O4 Ni1 O1
415,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",821.0,"cubic, cubic",0.0,0.0,0.0,40.0,416,800.0,4.2,32.2,rod,fd-3m,fm-3m,CoFe2O4@NiO,CoFe2O4@NiO,300.0,0.0,110.0,CoFe2O4,NiO,Fe2 Co1 O4 Ni1 O1
416,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",958.0,"cubic, cubic",0.0,0.0,0.0,40.0,417,800.0,8.5,42.7,rod,fd-3m,fm-3m,CoFe2O4@NiO,CoFe2O4@NiO,300.0,0.0,110.0,CoFe2O4,NiO,Fe2 Co1 O4 Ni1 O1
417,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",592.0,"cubic, cubic",0.0,0.0,0.0,40.0,418,800.0,16.8,38.1,rod,fd-3m,fm-3m,CoFe2O4@NiO,CoFe2O4@NiO,300.0,0.0,110.0,CoFe2O4,NiO,Fe2 Co1 O4 Ni1 O1
418,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",4263.0,"cubic, cubic",0.0,-104.0,5.0,40.0,419,800.0,11.0,17.7,rod,fd-3m,fm-3m,CoFe2O4@NiO,CoFe2O4@NiO,5.0,0.0,110.0,CoFe2O4,NiO,Fe2 Co1 O4 Ni1 O1
419,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",6315.0,"cubic, cubic",0.0,-183.0,5.0,40.0,420,800.0,22.4,30.0,rod,fd-3m,fm-3m,CoFe2O4@NiO,CoFe2O4@NiO,5.0,0.0,110.0,CoFe2O4,NiO,Fe2 Co1 O4 Ni1 O1
420,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",12334.0,"cubic, cubic",0.0,-612.0,5.0,40.0,421,800.0,22.5,34.5,rod,fd-3m,fm-3m,CoFe2O4@NiO,CoFe2O4@NiO,5.0,0.0,110.0,CoFe2O4,NiO,Fe2 Co1 O4 Ni1 O1
421,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",12653.0,"cubic, cubic",0.0,-758.0,5.0,40.0,422,800.0,32.7,47.2,rod,fd-3m,fm-3m,CoFe2O4@NiO,CoFe2O4@NiO,5.0,0.0,110.0,CoFe2O4,NiO,Fe2 Co1 O4 Ni1 O1
422,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",7820.0,"cubic, cubic",0.0,-584.0,5.0,40.0,423,800.0,33.5,41.0,rod,fd-3m,fm-3m,CoFe2O4@NiO,CoFe2O4@NiO,5.0,0.0,110.0,CoFe2O4,NiO,Fe2 Co1 O4 Ni1 O1
423,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",5491.0,"cubic, cubic",24.0,-50.0,5.0,20.0,424,24.0,12.549,38.4,cubic,fd-3m,fm-3m,Fe3O4/MgO,Fe3O4/MgO,5.0,0.0,24.0,Fe3O4,MgO,Fe3 O4 Mg1 O1
424,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",5033.95,"cubic, cubic",24.0,-101.55,0.0,20.0,425,24.0,15.932,30.17,cubic,fd-3m,fm-3m,Fe3O4/MgO,Fe3O4/MgO,25.0,0.0,24.0,Fe3O4,MgO,Fe3 O4 Mg1 O1
425,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",3534.0,"cubic, cubic",24.0,-127.295,0.0,20.0,426,24.0,14.9,30.5,cubic,fd-3m,fm-3m,Fe3O4/MgO,Fe3O4/MgO,50.0,0.0,24.0,Fe3O4,MgO,Fe3 O4 Mg1 O1
426,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",2746.15,"cubic, cubic",24.0,-101.65,0.0,20.0,427,24.0,13.9,30.5,cubic,fd-3m,fm-3m,Fe3O4/MgO,Fe3O4/MgO,75.0,0.0,24.0,Fe3O4,MgO,Fe3 O4 Mg1 O1
427,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",2161.55,"cubic, cubic",24.0,-76.25,0.0,20.0,428,24.0,12.288,30.0,cubic,fd-3m,fm-3m,Fe3O4/MgO,Fe3O4/MgO,100.0,0.0,24.0,Fe3O4,MgO,Fe3 O4 Mg1 O1
428,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",1525.8,"cubic, cubic",24.0,-101.0,0.0,20.0,429,24.0,11.61,30.25,cubic,fd-3m,fm-3m,Fe3O4/MgO,Fe3O4/MgO,125.0,0.0,24.0,Fe3O4,MgO,Fe3 O4 Mg1 O1
429,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",941.295,"cubic, cubic",24.0,-76.9,0.0,20.0,430,24.0,10.763,30.339,cubic,fd-3m,fm-3m,Fe3O4/MgO,Fe3O4/MgO,150.0,0.0,24.0,Fe3O4,MgO,Fe3 O4 Mg1 O1
430,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",457.615,"cubic, cubic",24.0,-50.845,0.0,20.0,431,24.0,9.326,29.32,cubic,fd-3m,fm-3m,Fe3O4/MgO,Fe3O4/MgO,200.0,0.0,24.0,Fe3O4,MgO,Fe3 O4 Mg1 O1
431,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",,"cubic, cubic",24.0,,0.0,20.0,432,24.0,6.5,27.967,cubic,fd-3m,fm-3m,Fe3O4/MgO,Fe3O4/MgO,250.0,0.0,24.0,Fe3O4,MgO,Fe3 O4 Mg1 O1
432,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",,"cubic, cubic",24.0,,0.0,20.0,433,24.0,6.0,26.187,cubic,fd-3m,fm-3m,Fe3O4/MgO,Fe3O4/MgO,300.0,0.0,24.0,Fe3O4,MgO,Fe3 O4 Mg1 O1
433,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",6785.7825,"cubic, cubic",29.0,-2755.17,5.0,20.0,434,29.0,22.82,32.9,cubic,fd-3m,fm-3m,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,5.0,0.0,29.0,Fe3O4,MgO,Fe3 O4 Mg1 O1 Fe2 Co1 O4
434,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",5255.674,"cubic, cubic",29.0,-918.639,1.0,20.0,435,29.0,20.17,30.85,cubic,fd-3m,fm-3m,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,25.0,0.0,29.0,Fe3O4,MgO,Fe3 O4 Mg1 O1 Fe2 Co1 O4
435,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",3724.686,"cubic, cubic",29.0,-407.967,1.0,20.0,436,29.0,16.4,31.538,cubic,fd-3m,fm-3m,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,50.0,0.0,29.0,Fe3O4,MgO,Fe3 O4 Mg1 O1 Fe2 Co1 O4
436,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",2882.653,"cubic, cubic",29.0,-178.571,5.0,20.0,437,29.0,15.213,30.427,cubic,fd-3m,fm-3m,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,75.0,0.0,29.0,Fe3O4,MgO,Fe3 O4 Mg1 O1 Fe2 Co1 O4
437,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",2168.6,"cubic, cubic",29.0,-25.2,1.0,20.0,438,29.0,13.675,30.34,cubic,fd-3m,fm-3m,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,100.0,0.0,29.0,Fe3O4,MgO,Fe3 O4 Mg1 O1 Fe2 Co1 O4
438,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",1505.05,"cubic, cubic",29.0,-76.55,1.0,20.0,439,29.0,12.393,30.3,cubic,fd-3m,fm-3m,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,125.0,0.0,29.0,Fe3O4,MgO,Fe3 O4 Mg1 O1 Fe2 Co1 O4
439,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",944.54,"cubic, cubic",29.0,-25.46,5.0,20.0,440,29.0,11.368,30.17,cubic,fd-3m,fm-3m,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,150.0,0.0,29.0,Fe3O4,MgO,Fe3 O4 Mg1 O1 Fe2 Co1 O4
440,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",433.5,"cubic, cubic",29.0,-76.5,5.0,20.0,441,29.0,7.752,29.144,cubic,fd-3m,fm-3m,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,200.0,0.0,29.0,Fe3O4,MgO,Fe3 O4 Mg1 O1 Fe2 Co1 O4
441,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",0.0,"cubic, cubic",29.0,,1.0,20.0,442,29.0,9.061,27.606,cubic,fd-3m,fm-3m,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,250.0,0.0,29.0,Fe3O4,MgO,Fe3 O4 Mg1 O1 Fe2 Co1 O4
442,Fe2 O3,,,['Fe2O3'],11898.92,cubic,6.8,-1253.696,5.0,50.0,443,6.8,26.621,,sphere,p4132,0,γ-Fe2O3,γ-Fe2O3,5.0,0.0,6.8,Fe2O3,,Fe2 O3
443,Co1,Fe2 O3,,"['Co', 'Fe2O3']",8798.29,"hexagonal, cubic",6.8,-1478.24,5.0,50.0,444,6.8,26.621,,sphere,p63/mmc,p4132,Co/γ-Fe2O3,Co/γ-Fe2O3,5.0,0.0,6.8,Co,Fe2O3,Co1 Fe2 O3
444,Co1,Fe2 O3,,"['Co', 'Fe2O3']",1634.436,"hexagonal, cubic",6.8,-223.87,5.0,50.0,445,6.8,25.577,,sphere,p63/mmc,p4132,Co/γ-Fe2O3,Co/γ-Fe2O3,5.0,0.0,6.8,Co,Fe2O3,Co1 Fe2 O3
445,Co1,Fe2 O3,,"['Co', 'Fe2O3']",873.4,"hexagonal, cubic",6.8,-13.282,5.0,50.0,446,6.8,22.55,,sphere,p63/mmc,p4132,Co/γ-Fe2O3,Co/γ-Fe2O3,5.0,0.0,6.8,Co,Fe2O3,Co1 Fe2 O3
446,Fe3 O4,Fe2 Co1 O4,,"['Fe3O4', 'CoFe2O4']",26100.0,"cubic, cubic",7.2,-90.0,7.0,75.0,447,7.2,,67.0,sphere,fd-3m,fd-3m,Fe3O4@CoFe2O4,Fe3O4@CoFe2O4,5.0,0.0,7.2,Fe3O4,CoFe2O4,Fe3 O4 Fe2 Co1 O4
447,Fe3 O4,Fe2 Co1 O4,,"['Fe3O4', 'CoFe2O4']",21700.0,"cubic, cubic",13.3,-50.0,7.0,75.0,448,13.3,,63.0,sphere,fd-3m,fd-3m,Fe3O4@CoFe2O4,Fe3O4@CoFe2O4,5.0,0.0,13.3,Fe3O4,CoFe2O4,Fe3 O4 Fe2 Co1 O4
448,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']",15300.0,"cubic, cubic",10.9,-2000.0,7.0,75.0,449,10.9,,46.0,sphere,fd-3m,fm-3m,Fe3O4@CoO,Fe3O4@CoO,5.0,0.0,10.9,Fe3O4,CoO,Fe3 O4 Co1 O1
449,Fe2 Co1 O4,,,['CoFe2O4'],13200.0,"cubic, cubic",6.91,-833.0,,50.0,450,6.91,46.295,98.5,sphere,fd-3m,0,CoFe2O4,CoFe2O4,5.0,0.0,6.91,CoFe2O4,,Fe2 Co1 O4
450,Fe2 Co1 O4,Fe2 Ni1 O4,,"['CoFe2O4', 'NiFe2O4']",8310.0,"cubic, cubic",11.0,,,50.0,451,11.0,50.8,83.3,sphere,fd-3m,fd-3m,CoFe2O4@NiFe2O4,CoFe2O4@NiFe2O4,5.0,0.0,11.0,CoFe2O4,NiFe2O4,Fe2 Co1 O4 Fe2 Ni1 O4
451,Fe2 Ni1 O4,,,['NiFe2O4'],251.0,"cubic, cubic",84.2,,,50.0,452,84.2,15.813,75.3,sphere,fd-3m,0,NiFe2O4,NiFe2O4,5.0,0.0,84.2,NiFe2O4,,Fe2 Ni1 O4
452,Fe2 Ni1 O4,Fe2 Co1 O4,,"['NiFe2O4', 'CoFe2O4']",3010.0,"cubic, cubic",12.0,-830.0,,50.0,453,12.0,38.835,86.3,sphere,fd-3m,fd-3m,NiFe2O4@CoFe2O4,NiFe2O4@CoFe2O4,5.0,0.0,12.0,NiFe2O4,CoFe2O4,Fe2 Ni1 O4 Fe2 Co1 O4
453,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']",3230.0,"cubic,  trigonal",4.0,-1020.0,5.0,50.0,454,4.0,2.18,6.7,sphere,fd-3m,r3c,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,5.0,0.845,4.0,MnFe2O4,Fe2O3,Mn1 Fe2 O4 Fe2 O3
454,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']",3100.0,"cubic,  trigonal",5.0,-1030.0,5.0,50.0,455,5.0,2.045,7.2,sphere,fd-3m,r3c,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,5.0,0.676,5.0,MnFe2O4,Fe2O3,Mn1 Fe2 O4 Fe2 O3
455,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']",3370.0,"cubic,  trigonal",6.0,-1110.0,5.0,50.0,456,6.0,2.45,7.5,sphere,fd-3m,r3c,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,5.0,0.591,6.0,MnFe2O4,Fe2O3,Mn1 Fe2 O4 Fe2 O3
456,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']",3100.0,"cubic,  trigonal",6.0,-1110.0,5.0,50.0,457,6.0,3.06,8.3,sphere,fd-3m,r3c,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,5.0,0.92957,6.0,MnFe2O4,Fe2O3,Mn1 Fe2 O4 Fe2 O3
457,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']",546.0,"cubic,  trigonal",4.0,0.0,0.0,50.0,458,4.0,0.77,4.3,sphere,fd-3m,r3c,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,300.0,0.0,4.0,MnFe2O4,Fe2O3,Mn1 Fe2 O4 Fe2 O3
458,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']",559.0,"cubic,  trigonal",5.0,0.0,0.0,50.0,459,5.0,0.648,4.5,sphere,fd-3m,r3c,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,300.0,0.0,5.0,MnFe2O4,Fe2O3,Mn1 Fe2 O4 Fe2 O3
459,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']",556.0,"cubic,  trigonal",6.0,0.0,0.0,50.0,460,6.0,0.703,4.7,sphere,fd-3m,r3c,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,300.0,0.0,6.0,MnFe2O4,Fe2O3,Mn1 Fe2 O4 Fe2 O3
460,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']",533.0,"cubic,  trigonal",6.0,0.0,0.0,50.0,461,6.0,0.77,5.0,sphere,fd-3m,r3c,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,300.0,0.0,6.0,MnFe2O4,Fe2O3,Mn1 Fe2 O4 Fe2 O3
461,Fe3 O4,,,['Fe3O4'],400.0,cubic,18.0,-769.0,5.0,20.0,462,18.0,19.35,80.88,sphere,fd-3m,0,Fe3O4,Fe3O4,5.0,0.0,18.0,Fe3O4,,Fe3 O4
462,Fe5 C2,Fe3 O4,,"['Fe5C2', 'Fe3O4']",1700.0,"monoclinic, cubic",15.0,-280.0,5.0,20.0,463,15.0,100.0,109.0,sphere,c2/c,fd-3m,Fe5C2/Fe3O4,Fe5C2/Fe3O4,5.0,0.0,15.0,Fe5C2,Fe3O4,Fe5 C2 Fe3 O4
463,Fe5 C2,,,['Fe5C2'],1400.0,monoclinic,12.0,-147.0,5.0,20.0,464,12.0,100.0,122.8,sphere,c2/c,0,Fe5C2,Fe5C2,5.0,0.0,12.0,Fe5C2,,Fe5 C2
464,Fe3 O4,,,['Fe3O4'],0.0,cubic,18.0,0.0,0.0,20.0,465,18.0,6.0,73.3,sphere,fd-3m,0,Fe3O4,Fe3O4,300.0,0.0,18.0,Fe3O4,,Fe3 O4
465,Fe5 C2,Fe3 O4,,"['Fe5C2', 'Fe3O4']",650.0,"monoclinic, cubic",15.0,0.0,0.0,20.0,466,15.0,81.81,75.0,sphere,c2/c,fd-3m,Fe5C2/Fe3O4,Fe5C2/Fe3O4,300.0,0.0,15.0,Fe5C2,Fe3O4,Fe5 C2 Fe3 O4
466,Fe5 C2,,,['Fe5C2'],850.0,monoclinic,12.0,0.0,0.0,20.0,467,12.0,60.6,108.0,sphere,c2/c,0,Fe5C2,Fe5C2,300.0,0.0,12.0,Fe5C2,,Fe5 C2
467,Fe1 Ni3,,,['FeNi3'],414.0,cubic,14.5,,3.0,30.0,468,14.5,,94.0,sphere,pm-3m,0,FeNi3,FeNi3,5.0,0.0,14.5,FeNi3,,Fe1 Ni3
468,Fe1 Ni3,Mo1,,"['FeNi3', 'Mo']",174.0,"cubic, cubic",21.72,,3.0,30.0,469,21.72,,57.0,sphere,pm-3m,im-3m,FeNi3@Mo,FeNi3@Mo,5.0,0.0,21.72,FeNi3,Mo,Fe1 Ni3 Mo1
469,Fe11 C5,,,['Fe2.2C'],742.0,hexagonal,14.8,,3.0,30.0,470,14.8,,183.0,cube,p6322,0,Fe2.2C,Fe2.2C,5.0,0.0,14.8,Fe2.2C,,Fe11 C5
470,Fe11 C5,Mo1,,"['Fe2.2C', 'Mo']",423.0,"orthorhombic, cubic",19.06,,0.0,30.0,471,19.06,,162.0,sphere,pnnm,im-3m,Fe2.2C@Mo,Fe2.2C@Mo,300.0,0.0,19.06,Fe2.2C,Mo,Fe11 C5 Mo1
471,Fe11 C5,,,['Fe2.2C'],605.0,hexagonal,15.32,,3.0,30.0,472,15.32,,108.0,cube,p6322,0,Fe2.2C,Fe2.2C,5.0,0.0,15.32,Fe2.2C,,Fe11 C5
472,Fe11 C5,Mo1,,"['Fe2.2C', 'Mo']",247.0,"orthorhombic, cubic",14.54,,0.0,30.0,473,14.54,,97.0,sphere,pnnm,im-3m,Fe2.2C@Mo,Fe2.2C@Mo,300.0,0.0,14.54,Fe2.2C,Mo,Fe11 C5 Mo1
473,Co1,Co1 O1,,"['Co', 'CoO']",7160.19,"hexagonal, cubic",12.0,-1756.75,5.0,20.0,474,12.0,98.0,122.7,sphere,P63/mmc,fm-3m,Co/CoO,Co/CoO,10.0,11.029,12.0,Co,CoO,Co1 Co1 O1
474,Co1,Co1 O1,,"['Co', 'CoO']",6483.63,"hexagonal, cubic",12.0,-803.95,5.0,20.0,475,12.0,86.0,116.78,sphere,P63/mmc,fm-3m,Co/CoO,Co/CoO,50.0,4.54,12.0,Co,CoO,Co1 Co1 O1
475,Co1,Co1 O1,,"['Co', 'CoO']",5296.52,"hexagonal, cubic",12.0,-211.8065,5.0,20.0,476,12.0,77.67,109.0,sphere,P63/mmc,fm-3m,Co/CoO,Co/CoO,100.0,0.0,12.0,Co,CoO,Co1 Co1 O1
476,Co1,Co1 O1,,"['Co', 'CoO']",4068.0,"hexagonal, cubic",12.0,-126.63,5.0,20.0,477,12.0,69.88,110.79,sphere,P63/mmc,fm-3m,Co/CoO,Co/CoO,150.0,0.0,12.0,Co,CoO,Co1 Co1 O1
477,Co1,Co1 O1,,"['Co', 'CoO']",3262.816,"hexagonal, cubic",12.0,-128.528,5.0,20.0,478,12.0,66.47,112.49,sphere,P63/mmc,fm-3m,Co/CoO,Co/CoO,200.0,0.0,12.0,Co,CoO,Co1 Co1 O1
478,Co1,Co1 O1,,"['Co', 'CoO']",1991.5,"hexagonal, cubic",12.0,-43.5,5.0,20.0,479,12.0,66.96,118.45,sphere,P63/mmc,fm-3m,Co/CoO,Co/CoO,300.0,0.0,12.0,Co,CoO,Co1 Co1 O1
