,volume,area,c1,c2,c3,chemical_formula,crystal_structure,z,id,space_group_shell,formula_combined,coer_oe,exc_bias_oe,fc_field_t,h_range_max_koe,y,mr (emu/g),sat_em_g,shape,space_group_core,temperature_k,ver_shift_emu_g,x,mass_ratio,sphericity,max/min,exc_dir,ver_s_dir
283,50964.967373333326,6647.60444,Ni1,Ni1 O1,,"['Ni', 'NiO']",7,23.0,284,225,Ni2 O1,559.2399999999998,40.75999999999999,0.5,90.0,23.0,20.51,53.78,1.0,225.0,5.0,0.0,23.0,73,1.00000028155478,1,0,1
284,419.90399999999966,524.8799999999998,Mn1 Fe2 O4,,,['MnFe2O4'],3,5.4,285,0,Mn1 Fe2 O4,171.19999999999982,0.169999999999959,0.0,20.0,5.399999999999999,4.34,39.07,2.0,227.0,300.0,0.0,5.399999999999999,24,0.5166432673376118,1,1,1
285,2009.5226666666663,1490.5799999999997,Mn1 Fe2 O4,Fe3 O4,,"['MnFe2O4', 'Fe3O4']",7,9.1,286,227,Mn1 Fe5 O8,210.52599999999984,5.2999999999999545,1.0,20.0,9.1,12.5,70.4,2.0,227.0,25.0,0.0,9.1,14,0.5166432673376117,1,0,1
286,3266.781333333337,2060.8200000000015,Mn1 Fe2 O4,Fe3 O4,,"['MnFe2O4', 'Fe3O4']",7,10.7,287,227,Mn1 Fe5 O8,1.2399999999997815,1.0220000000000482,3.0,20.0,10.699999999999996,0.0793999999999996,69.9,2.0,227.0,200.0,2.06,10.700000000000005,14,0.5166432673376117,1,1,1
287,7166.082132429654,1797.512240576,Ni1,Ni1 O1,,"['Ni', 'NiO']",7,11.96,288,225,Ni2 O1,170.0,22.0,0.2000000000000001,2.0,11.96,5.4,13.4,1.0,225.0,5.0,0.0,11.96,73,1.00000028155478,1,0,1
288,8887.868603811665,2074.9887791,Ni1,Ni1 O1,,"['Ni', 'NiO']",7,12.85,289,225,Ni2 O1,230.0,45.0,0.2000000000000001,2.0,12.85,6.900000000000002,12.9,1.0,225.0,5.0,0.0,12.85,73,1.0000002815547797,1,0,1
289,12455.607106611316,2598.527212784001,Ni1,Ni1 O1,,"['Ni', 'NiO']",7,14.38,290,225,Ni2 O1,250.0,43.0,0.2000000000000001,2.0,14.380000000000004,9.9,17.6,1.0,225.0,5.0,0.0,14.380000000000004,73,1.00000028155478,1,0,1
290,17841.74331623599,3301.9882756760003,Ni1,Ni1 O1,,"['Ni', 'NiO']",7,16.21,291,225,Ni2 O1,230.0,62.0,0.2000000000000001,2.0,16.210000000000008,8.4,21.6,1.0,225.0,5.0,1.92,16.21,73,1.0000002815547797,1,0,1
291,26393.010393830085,4286.899360123999,Ni1,Ni1 O1,,"['Ni', 'NiO']",7,18.47,292,225,Ni2 O1,440.0,250.0,0.2000000000000001,2.0,18.47,16.2,31.5,1.0,225.0,5.0,2.69,18.47,73,1.00000028155478,1,0,1
292,39293.25273986147,5589.367388316,Ni1,Ni1 O1,,"['Ni', 'NiO']",7,21.09,293,225,Ni2 O1,420.0,310.0,0.2000000000000001,2.0,21.09,7.1,16.1,1.0,225.0,5.0,5.379999999999999,21.09,73,1.0000002815547797,1,0,1
293,19755.472906713956,3534.0738652439995,Ni1,Ni1 O1,,"['Ni', 'NiO']",7,16.77,294,225,Ni2 O1,550.0,570.0,0.2000000000000001,2.0,16.770000000000003,6.199999999999999,14.9,1.0,225.0,5.0,6.923,16.77,73,1.0000002815547802,1,0,1
294,57905.78687999999,7238.22336,Fe1 Bi1 O3,,,['BiFeO3'],24,24.0,295,0,Fe1 Bi1 O3,391.3000000000002,173.89999999999998,2.0,30.0,24.0,0.0274999999999998,0.3547000000000011,1.0,161.0,60.0,0.00458,24.0,20,1.0000002815547797,1,1,0
295,124788.14358666666,12076.27196,La1 Fe10 Bi9 O30,,,['Bi0.9La0.1FeO3'],19,31.0,296,0,La1 Fe10 Bi9 O30,593.3999999999999,902.0,2.0,30.0,31.0,0.0183670000000013,0.375,1.0,62.0,60.0,0.0101999999999997,31.0,6,1.0000002815547797,1,1,0
296,57905.78687999999,7238.22336,Fe1 Bi1 O3,,,['BiFeO3'],24,24.0,297,0,Fe1 Bi1 O3,391.3000000000002,173.89999999999998,2.0,30.0,24.0,0.0274999999999998,0.3697999999999979,1.0,161.0,60.0,0.00458,24.0,20,1.0000002815547797,1,0,1
297,124788.14358666666,12076.27196,La1 Fe10 Bi9 O30,,,['Bi0.9La0.1FeO3'],19,31.0,298,0,La1 Fe10 Bi9 O30,593.3999999999999,902.0,2.0,30.0,31.0,0.0183670000000013,0.4080000000000012,1.0,62.0,60.0,0.0101999999999999,31.0,6,1.0000002815547797,1,0,1
298,248474.63627999998,19113.433559999998,Nd1 Fe1 O3,,,['NdFeO3'],19,39.0,299,0,Nd1 Fe1 O3,200.0,10.860000000000014,0.0,20.0,39.0,0.25,2.4200000000000017,1.0,62.0,300.0,0.0,39.0,53,1.00000028155478,1,0,1
299,914.6666666666666,882.0,Fe2 Co1 O4,,,['CoFe2O4'],3,7.0,300,0,Fe2 Co1 O4,1583.915,254.052,1.0,10.0,7.0,36.6,39.07,2.0,227.0,5.0,0.656,7.0,39,0.5166432673376117,1,0,1
300,7317.333333333333,3528.0,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']",7,14.0,301,227,Fe5 Co1 O8,1728.159,21.840000000000032,3.0,10.0,14.0,45.8,68.0,2.0,227.0,25.0,0.6999999999999997,14.0,54,0.5166432673376116,1,1,0
301,7317.333333333333,3528.0,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']",7,14.0,302,227,Fe5 Co1 O8,17.449999999999818,0.8500000000000227,3.0,10.0,14.0,1.4499999999999993,48.05,2.0,227.0,300.0,0.09,14.0,54,0.5166432673376116,1,1,1
302,5858.666666666666,3042.0,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']",7,13.0,303,227,Fe5 Co1 O8,2735.0,0.0,0.0,10.0,13.000000000000009,58.330000000000005,77.96,2.0,227.0,5.0,0.0,13.0,54,0.5166432673376116,1,1,1
303,5858.666666666666,3042.0,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']",7,13.0,304,227,Fe5 Co1 O8,2155.09,86.0,2.0,10.0,13.000000000000009,48.815,74.4,2.0,227.0,5.0,1.72,13.0,54,0.5166432673376116,1,0,1
304,5858.666666666666,3042.0,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']",7,13.0,305,227,Fe5 Co1 O8,1928.8,10.799999999999956,2.0,10.0,13.000000000000009,46.985,74.6,2.0,227.0,25.0,2.26,13.0,54,0.5166432673376116,1,0,1
305,5858.666666666666,3042.0,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']",7,13.0,306,227,Fe5 Co1 O8,1540.9285,10.700000000000044,2.0,10.0,13.000000000000009,43.4385,73.97,2.0,227.0,50.0,2.8,13.0,54,0.5166432673376116,1,0,1
306,5858.666666666666,3042.0,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']",7,13.0,307,227,Fe5 Co1 O8,678.8499999999999,32.33000000000004,2.0,10.0,13.000000000000009,31.396,75.48,2.0,227.0,100.0,3.86,13.0,54,0.5166432673376116,1,0,1
307,5858.666666666666,3042.0,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']",7,13.0,308,227,Fe5 Co1 O8,522.5079999999998,6.091599999999971,2.0,10.0,13.000000000000009,13.72008,74.83,2.0,227.0,200.0,1.202,13.0,54,0.5166432673376116,1,0,1
308,5858.666666666666,3042.0,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']",7,13.0,309,227,Fe5 Co1 O8,200.73800000000028,1.5744000000000824,2.0,10.0,13.000000000000009,1.529,69.97,2.0,227.0,300.0,0.4300000000000001,13.0,54,0.5166432673376116,1,1,1
309,25252.385257493326,4162.481086399999,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']",7,18.2,310,227,Fe5 Co1 O8,943.658,70.34199999999998,2.0,10.0,18.2,6.614722686,45.1,1.0,227.0,5.0,3.835,18.2,54,1.0000002815547797,1,0,1
310,25252.385257493326,4162.481086399999,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']",7,18.2,311,227,Fe5 Co1 O8,957.76,85.63,2.0,10.0,18.2,9.798922686,43.4,1.0,227.0,25.0,5.535,18.2,54,1.0000002815547797,1,0,1
311,25252.385257493326,4162.481086399999,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']",7,18.2,312,227,Fe5 Co1 O8,880.0,77.74000000000001,2.0,10.0,18.2,0.0141676860000004,40.0,1.0,227.0,50.0,4.255,18.2,54,1.0000002815547797,1,0,1
312,25252.385257493326,4162.481086399999,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']",7,18.2,313,227,Fe5 Co1 O8,408.44000000000005,112.875,2.0,10.0,18.2,1.731982686000002,25.74,1.0,227.0,100.0,6.6,18.2,54,1.0000002815547797,1,0,1
313,25252.385257493326,4162.481086399999,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']",7,18.2,314,227,Fe5 Co1 O8,487.0880000000002,22.575000000000045,2.0,10.0,18.2,13.2948,55.724,1.0,227.0,200.0,1.32,18.2,54,1.0000002815547797,1,0,1
314,25252.385257493326,4162.481086399999,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']",7,18.2,315,227,Fe5 Co1 O8,935.0,0.0,2.0,10.0,18.2,19.6378,66.16,1.0,227.0,300.0,0.0,18.2,54,1.0000002815547797,1,1,1
315,212174.61102666665,17203.34684,Dy1 Ti1 Cr1 O5,,,['DyCrTiO5'],19,37.0,316,0,Dy1 Ti1 Cr1 O5,47.82600000000002,30.0,6.0,60.0,37.0,0.5451999999999995,42.869634,1.0,55.0,10.0,0.0390286000000001,37.0,40,1.00000028155478,1,0,0
316,212174.61102666665,17203.34684,Dy1 Ti1 Cr1 O5,,,['DyCrTiO5'],19,37.0,317,0,Dy1 Ti1 Cr1 O5,35.5,130.0,6.0,60.0,37.0,0.5663,37.204934,1.0,55.0,10.0,0.0390286000000001,37.0,40,1.00000028155478,1,0,0
317,101949.09757439903,10553.736808944,Co1,Co1 O1,,"['Co', 'CoO']",7,28.98,318,225,Co2 O1,1840.0,848.0,1.0,8.0,28.98,22.4,30.68,1.0,225.0,4.0,0.0,28.98,74,1.0000002815547797,1,0,1
318,101949.09757439903,10553.736808944,Co1,Co1 O1,,"['Co', 'CoO']",7,28.98,319,225,Co2 O1,1793.0,800.0,1.0,8.0,28.98,9.75,27.55,1.0,225.0,4.0,0.0,28.98,74,1.0000002815547797,1,0,1
319,101949.09757439903,10553.736808944,Co1,Co1 O1,,"['Co', 'CoO']",7,28.98,320,225,Co2 O1,1600.0,784.0,1.0,8.0,28.98,9.9,30.11,1.0,225.0,4.0,0.0,28.98,74,1.0000002815547797,1,0,1
320,113777.1815116579,11355.008134896,Co1,Co1 O1,,"['Co', 'CoO']",7,30.06,321,225,Co2 O1,1520.0,720.0,1.0,8.0,30.059999999999995,9.629,33.06,1.0,225.0,4.0,0.0,30.06,74,1.0000002815547797,1,0,1
321,113777.1815116579,11355.008134896,Co1,Co1 O1,,"['Co', 'CoO']",7,30.06,322,225,Co2 O1,1440.0,640.0,1.0,8.0,30.059999999999995,10.2439,35.4,1.0,225.0,4.0,0.0,30.06,74,1.0000002815547797,1,0,1
322,113777.1815116579,11355.008134896,Co1,Co1 O1,,"['Co', 'CoO']",7,30.06,323,225,Co2 O1,1440.0,640.0,1.0,8.0,30.059999999999995,9.268,37.8,1.0,225.0,4.0,0.0,30.06,74,1.0000002815547797,1,0,1
323,113777.1815116579,11355.008134896,Co1,Co1 O1,,"['Co', 'CoO']",7,30.06,324,225,Co2 O1,1360.0,480.0,1.0,8.0,30.059999999999995,10.3448,59.78,1.0,225.0,4.0,0.0,30.06,74,1.0000002815547797,1,0,1
324,113777.1815116579,11355.008134896,Co1,Co1 O1,,"['Co', 'CoO']",7,30.06,325,225,Co2 O1,1191.0,473.0,1.0,8.0,30.059999999999995,17.78,112.416,1.0,225.0,4.0,0.0,30.06,74,1.0000002815547797,1,0,1
325,113777.1815116579,11355.008134896,Co1,Co1 O1,,"['Co', 'CoO']",7,30.06,326,225,Co2 O1,1448.97,601.796,1.0,40.0,30.059999999999995,8.215799999999998,37.17,1.0,225.0,5.0,1.498,30.06,74,1.0000002815547797,1,0,1
326,113777.1815116579,11355.008134896,Co1,Co1 O1,,"['Co', 'CoO']",7,30.06,327,225,Co2 O1,1443.868,433.7,1.0,40.0,30.059999999999995,7.668800000000001,33.385,1.0,225.0,50.0,0.68,30.06,74,1.0000002815547797,1,0,1
327,113777.1815116579,11355.008134896,Co1,Co1 O1,,"['Co', 'CoO']",7,30.06,328,225,Co2 O1,1153.0,683.824,1.0,40.0,30.059999999999995,8.9,29.735,1.0,225.0,100.0,1.9,30.06,74,1.0000002815547797,1,0,1
328,113777.1815116579,11355.008134896,Co1,Co1 O1,,"['Co', 'CoO']",7,30.06,329,225,Co2 O1,918.412,234.671,1.0,40.0,30.059999999999995,7.870000000000001,27.26,1.0,225.0,150.0,1.5,30.06,74,1.0000002815547797,1,0,1
329,113777.1815116579,11355.008134896,Co1,Co1 O1,,"['Co', 'CoO']",7,30.06,330,225,Co2 O1,663.335,91.66499999999996,1.0,40.0,30.059999999999995,5.726000000000001,24.128,1.0,225.0,200.0,0.749,30.06,74,1.0000002815547797,1,0,1
330,113777.1815116579,11355.008134896,Co1,Co1 O1,,"['Co', 'CoO']",7,30.06,331,225,Co2 O1,443.87199999999984,56.0,1.0,40.0,30.059999999999995,4.58,21.5,1.0,225.0,250.0,0.58,30.06,74,1.0000002815547797,1,0,1
331,113777.1815116579,11355.008134896,Co1,Co1 O1,,"['Co', 'CoO']",7,30.06,332,225,Co2 O1,676.6700000000001,60.14599999999996,0.02,29.8,30.059999999999995,11.488,31.688,1.0,225.0,4.0,1.6369999999999998,30.06,74,1.0000002815547797,1,0,1
332,113777.1815116579,11355.008134896,Co1,Co1 O1,,"['Co', 'CoO']",7,30.06,333,225,Co2 O1,721.7840000000001,180.44600000000003,0.0499999999999998,29.8,30.059999999999995,11.488,31.688,1.0,225.0,4.0,1.637,30.06,74,1.0000002815547797,1,0,1
333,113777.1815116579,11355.008134896,Co1,Co1 O1,,"['Co', 'CoO']",7,30.06,334,225,Co2 O1,1030.184,533.957,0.5,11.239999999999998,30.059999999999995,10.76734,56.5132,1.0,225.0,4.0,0.0,30.06,74,1.0000002815547797,1,0,1
334,113777.1815116579,11355.008134896,Co1,Co1 O1,,"['Co', 'CoO']",7,30.06,335,225,Co2 O1,1075.184,578.9,5.0,46.0,30.059999999999995,11.5954,39.2278,1.0,225.0,4.0,1.8438000000000003,30.06,74,1.0000002815547797,1,0,1
335,229847.1019733333,18145.82384,Gd1 Ti1 Cr1 O5,,,['GdCrTiO5'],19,38.0,336,0,Gd1 Ti1 Cr1 O5,260.4000000000001,81.11000000000001,7.0,80.0,38.0,1.2400000000000002,101.25,1.0,55.0,2.0,0.4399999999999999,38.0,38,1.0000002815547797,1,1,0
336,229847.1019733333,18145.82384,Gd1 Ti1 Cr1 O5,,,['GdCrTiO5'],19,38.0,337,0,Gd1 Ti1 Cr1 O5,268.9200000000001,79.29200000000003,7.0,80.0,38.0,0.5600000000000005,80.0,1.0,55.0,10.0,0.1599999999999999,38.0,38,1.0000002815547797,1,1,0
337,229847.1019733333,18145.82384,Gd1 Ti1 Cr1 O5,,,['GdCrTiO5'],19,38.0,338,0,Gd1 Ti1 Cr1 O5,234.4000000000001,113.716,7.0,80.0,38.0,0.0599999999999987,30.0,1.0,55.0,50.0,0.1200000000000001,38.0,38,1.0000002815547797,1,1,0
338,7005.520355843685,1770.5611682839988,Ni1 O1,Mn2 Co1 O4,,"['NiO', 'CoMn2O4']",11,11.87,339,141,Mn2 Co1 Ni1 O5,577.7,871.02,0.0099999999999997,25.0,11.869999999999996,0.4899999999999984,3.2950000000000017,1.0,225.0,5.0,0.677,11.869999999999996,31,1.0000002815547797,1,0,1
339,36884.88302087165,5358.578647099999,Ni1 O1,Mn2 Co1 O4,,"['NiO', 'CoMn2O4']",11,20.65,340,141,Mn2 Co1 Ni1 O5,3467.27,1480.01,0.0099999999999997,25.0,20.65,0.5899999999999999,1.2779999999999987,1.0,225.0,5.0,0.1559999999999999,20.65,31,1.00000028155478,1,0,1
340,67352.89913085353,8005.495142335998,Ni1 O1,Mn2 Co1 O4,,"['NiO', 'CoMn2O4']",11,25.24,341,141,Mn2 Co1 Ni1 O5,229.74000000000024,159.24,0.0099999999999997,25.0,25.24,0.3000000000000007,2.259999999999998,1.0,225.0,5.0,0.1149999999999999,25.24,31,1.00000028155478,1,0,1
341,75506.84162215775,8639.226730224,Ni1 O1,Mn2 Co1 O4,,"['NiO', 'CoMn2O4']",11,26.22,342,141,Mn2 Co1 Ni1 O5,2215.15,473.62,0.0099999999999997,25.0,26.22,0.8300000000000018,1.7199999999999989,1.0,225.0,5.0,0.167,26.22,31,1.00000028155478,1,0,1
342,7606.199891093341,1870.3770224000014,Fe2 O3,,,['Fe2O3'],3,12.2,343,0,Fe2 O3,919.2,50.0,0.0,80.0,12.199999999999989,15.65256,65.82,1.0,212.0,300.0,0.0,12.200000000000005,59,1.0000002815547797,1,1,1
343,4188.786666666666,1256.636,Fe2 O3,,,['Fe2O3'],3,10.0,344,0,Fe2 O3,821.5830000000001,50.0,0.0,80.0,10.0,15.65256,66.72,1.0,212.0,300.0,0.0,10.0,59,1.0000002815547797,1,1,1
344,2854.5408273066632,973.1389183999994,Fe2 O3,,,['Fe2O3'],3,8.8,345,0,Fe2 O3,681.9000000000001,50.0,0.0,80.0,8.800000000000004,15.65256,51.22,1.0,212.0,300.0,0.0,8.799999999999997,59,1.0000002815547797,1,1,1
345,5728.714497719999,1548.3012155999998,Fe2 O3,,,['Fe2O3'],3,11.1,346,0,Fe2 O3,620.483,50.0,0.0,80.0,11.1,15.65256,54.42,1.0,212.0,300.0,0.0,11.1,59,1.0000002815547797,1,1,1
346,11008.432952639987,2393.1375983999983,Fe2 O3,,,['Fe2O3'],3,13.8,347,0,Fe2 O3,751.664,50.0,0.0,80.0,13.800000000000004,15.65256,58.91,1.0,212.0,300.0,0.0,13.799999999999995,59,1.00000028155478,1,1,1
347,6708.815179560007,1720.2090204000012,Fe2 O3,,,['Fe2O3'],3,11.7,348,0,Fe2 O3,771.3600000000001,50.0,0.0,80.0,11.700000000000005,6.13996,45.92,1.0,212.0,300.0,0.0,11.700000000000005,59,1.00000028155478,1,1,1
348,7606.199891093341,1870.3770224000014,Fe2 O3,,,['Fe2O3'],3,12.2,349,0,Fe2 O3,1026.1,0.0,1.0,80.0,12.199999999999989,16.77,73.32,1.0,212.0,5.0,0.0,12.200000000000005,59,1.0000002815547797,1,1,1
349,4188.786666666666,1256.636,Fe2 O3,,,['Fe2O3'],3,10.0,350,0,Fe2 O3,907.19,0.0,1.0,80.0,10.0,19.35,74.62,1.0,212.0,5.0,0.0,10.0,59,1.0000002815547797,1,1,1
350,2854.5408273066632,973.1389183999994,Fe2 O3,,,['Fe2O3'],3,8.8,351,0,Fe2 O3,730.0,0.0,1.0,80.0,8.800000000000004,13.548,57.92,1.0,212.0,5.0,0.0,8.799999999999997,59,1.0000002815547797,1,1,1
351,5728.714497719999,1548.3012155999998,Fe2 O3,,,['Fe2O3'],3,11.1,352,0,Fe2 O3,743.6390000000001,0.0,1.0,80.0,11.1,13.548,59.92,1.0,212.0,5.0,0.0,11.1,59,1.0000002815547797,1,1,1
352,11008.432952639987,2393.1375983999983,Fe2 O3,,,['Fe2O3'],3,13.8,353,0,Fe2 O3,873.4987099999998,0.0,1.0,80.0,13.800000000000004,15.48,65.42,1.0,212.0,5.0,0.0,13.799999999999995,59,1.00000028155478,1,1,1
353,6708.815179560007,1720.2090204000012,Fe2 O3,,,['Fe2O3'],3,11.7,354,0,Fe2 O3,702.13958,0.0,1.0,80.0,11.700000000000005,11.935,51.62,1.0,212.0,5.0,0.0,11.700000000000005,59,1.00000028155478,1,1,1
354,13101.333333333332,5202.0,Ba1 Fe12 O19,Fe3 O4,,"['BaFe12O19', 'Fe3O4']",15,17.0,355,227,Ba1 Fe15 O23,1045.0,0.0,0.0,30.0,17.000000000000007,12.0,41.21,2.0,186.0,300.0,0.0,17.0,12,0.5166432673376116,1,1,1
355,5858.666666666666,3042.0,Ba1 Fe12 O19,Fe3 O4,,"['BaFe12O19', 'Fe3O4']",15,13.0,356,227,Ba1 Fe15 O23,232.0,0.0,0.0,30.0,13.000000000000009,3.1999999999999997,28.28,2.0,186.0,300.0,0.0,13.0,12,0.5166432673376116,1,1,1
356,13101.333333333332,5202.0,Ba1 Fe12 O19,Fe3 O4,,"['BaFe12O19', 'Fe3O4']",15,17.0,357,227,Ba1 Fe15 O23,1571.0,204.0,2.0,30.0,17.000000000000007,30.84054,87.20174,2.0,186.0,4.0,0.3478799999999999,17.0,12,0.5166432673376116,1,0,1
357,5858.666666666666,3042.0,Ba1 Fe12 O19,Fe3 O4,,"['BaFe12O19', 'Fe3O4']",15,13.0,358,227,Ba1 Fe15 O23,974.0,254.0,2.0,30.0,13.000000000000009,0.1026999999999986,0.2087000000000003,2.0,186.0,4.0,0.0194,13.0,12,0.5166432673376116,1,0,1
358,202685.81116665938,16686.537692095997,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",7,36.44,359,225,Fe3 Ni1 O5,95.69000000000004,329.43,1.3,15.0,36.44,6.413399999999999,49.5,1.0,227.0,60.0,0.0,36.44,49,1.0000002815547797,1,0,1
359,134066.24060354166,12667.676277499999,Ni1 O1,Fe3 O4,,"['NiO', 'Fe3O4']",7,31.75,360,227,Fe3 Ni1 O5,145.17999999999984,145.17999999999995,1.2000000000000002,15.0,31.75,1.307549999999999,33.75,1.0,225.0,60.0,0.0,31.75,49,1.00000028155478,1,1,1
360,2144.658773333333,804.24704,Fe2 Ni1 O4,Co1 O1,,"['NiFe2O4', 'CoO']",7,8.0,361,225,Fe2 Co1 Ni1 O5,12180.0,135.0,5.0,60.0,8.0,38.148,48.0,1.0,227.0,5.0,0.0,8.0,33,1.00000028155478,1,0,1
361,5575.275053333333,1520.52956,Fe2 Ni1 O4,Co1 O1,,"['NiFe2O4', 'CoO']",7,11.0,362,225,Fe2 Co1 Ni1 O5,12110.0,161.0,5.0,60.0,11.0,12.592,16.5,1.0,227.0,5.0,0.0,11.0,33,1.0000002815547802,1,0,1
362,7238.223359999999,1809.55584,Fe2 Ni1 O4,Co1 O1,,"['NiFe2O4', 'CoO']",7,12.0,363,225,Fe2 Co1 Ni1 O5,12040.0,143.00000000000006,5.0,60.0,12.0,14.81,19.0,1.0,227.0,5.0,0.0,12.0,33,1.0000002815547797,1,0,1
363,2144.658773333333,804.24704,Fe2 Ni1 O4,Co1 O1,,"['NiFe2O4', 'CoO']",7,8.0,364,225,Fe2 Co1 Ni1 O5,1150.0,0.0,0.0,60.0,8.0,13.7,47.0,1.0,227.0,300.0,0.0,8.0,33,1.00000028155478,1,1,1
364,5575.275053333333,1520.52956,Fe2 Ni1 O4,Co1 O1,,"['NiFe2O4', 'CoO']",7,11.0,365,225,Fe2 Co1 Ni1 O5,1160.0,0.0,0.0,60.0,11.0,6.699999999999999,16.3,1.0,227.0,300.0,0.0,11.0,33,1.0000002815547802,1,1,1
365,7238.223359999999,1809.55584,Fe2 Ni1 O4,Co1 O1,,"['NiFe2O4', 'CoO']",7,12.0,366,225,Fe2 Co1 Ni1 O5,1160.0,0.0,0.0,60.0,12.0,7.037000000000001,18.7,1.0,227.0,300.0,0.0,12.0,33,1.0000002815547797,1,1,1
366,2144658773.333333,8042470.399999999,Co1,Co1 O1,,"['Co', 'CoO']",15,800.0,367,225,Co2 O1,504.0,182.0,1.0,6.0,800.0,0.7741999999999987,9.394999999999996,1.0,194.0,5.0,0.0,800.0,74,1.0000002815547795,1,0,1
367,2144658773.333333,8042470.399999999,Co1,Co1 O1,,"['Co', 'CoO']",15,800.0,368,225,Co2 O1,446.0,126.0,1.0,6.0,800.0,0.7742000000000022,9.394999999999996,1.0,194.0,5.0,0.0,800.0,74,1.0000002815547795,1,0,1
368,2144658773.333333,8042470.399999999,Co1,Co1 O1,,"['Co', 'CoO']",15,800.0,369,225,Co2 O1,318.0,374.0,1.0,6.0,800.0,0.7742000000000022,9.394999999999996,1.0,194.0,5.0,0.0,800.0,74,1.0000002815547795,1,0,1
369,2144658773.333333,8042470.399999999,Co1,Co1 O1,,"['Co', 'CoO']",15,800.0,370,225,Co2 O1,357.0,685.0,1.0,6.0,800.0,0.9118000000000012,9.394999999999996,1.0,194.0,5.0,0.0,800.0,74,1.0000002815547795,1,0,1
370,2144658773.333333,8042470.399999999,Co1,Co1 O1,,"['Co', 'CoO']",15,800.0,371,225,Co2 O1,504.0,182.0,1.0,6.0,800.0,0.7741999999999987,9.394999999999996,1.0,194.0,5.0,0.0,800.0,74,1.0000002815547795,1,0,1
371,2144658773.333333,8042470.399999999,Co1,Co1 O1,,"['Co', 'CoO']",15,800.0,372,225,Co2 O1,332.0,94.0,1.0,6.0,800.0,0.7742000000000022,9.394999999999996,1.0,194.0,5.0,0.0,800.0,74,1.0000002815547795,1,0,1
372,2144658773.333333,8042470.399999999,Co1,Co1 O1,,"['Co', 'CoO']",15,800.0,373,225,Co2 O1,218.0,314.0,1.0,6.0,800.0,0.7742000000000022,9.394999999999996,1.0,194.0,5.0,0.0,800.0,74,1.0000002815547795,1,0,1
373,2144658773.333333,8042470.399999999,Co1,Co1 O1,,"['Co', 'CoO']",15,800.0,374,225,Co2 O1,354.0,685.0,1.0,6.0,800.0,0.9118000000000012,9.394999999999996,1.0,194.0,5.0,0.0,800.0,74,1.0000002815547795,1,0,1
374,13500.0,1860.0,Cr2 Co1 O4,,,['CoCr2O4'],3,30.0,375,0,Cr2 Co1 O4,9130.43,1304.348,3.5,80.0,30.0,2.394399999999999,6.199999999999999,4.0,227.0,2.0,0.0,30.0,37,1.4741002706563437,1,0,1
375,13500.0,1860.0,Cr2 Co1 O4,,,['CoCr2O4'],3,30.0,376,0,Cr2 Co1 O4,8478.26,1195.65,3.5,80.0,30.0,2.1099999999999994,6.199999999999999,4.0,227.0,2.0,0.0,30.0,37,1.4741002706563437,1,1,1
376,13500.0,1860.0,Cr2 Co1 O4,,,['CoCr2O4'],3,30.0,377,0,Cr2 Co1 O4,10000.0,763.0,1.0,80.0,30.0,2.2456,5.789999999999999,4.0,227.0,2.0,0.0,30.0,37,1.4741002706563437,1,0,1
377,13500.0,1860.0,Cr2 Co1 O4,,,['CoCr2O4'],3,30.0,378,0,Cr2 Co1 O4,9812.5,506.0,1.0,80.0,30.0,2.1750000000000007,5.75,4.0,227.0,8.0,0.0,30.0,37,1.4741002706563437,1,0,1
378,13500.0,1860.0,Cr2 Co1 O4,,,['CoCr2O4'],3,30.0,379,0,Cr2 Co1 O4,9687.5,379.0,1.0,80.0,30.0,2.1750000000000007,5.75,4.0,227.0,10.0,0.0,30.0,37,1.4741002706563437,1,0,1
379,13500.0,1860.0,Cr2 Co1 O4,,,['CoCr2O4'],3,30.0,380,0,Cr2 Co1 O4,8189.5,340.5,1.0,80.0,30.0,2.133000000000001,6.0,4.0,227.0,15.0,0.0,30.0,37,1.4741002706563437,1,0,1
