,area/volume,h_range_max_koe,Tc,temperature_k,sat_em_g,coer_oe,mr (emu/g),exc_bias_oe,exc_dir,ver_shift_emu_g,ver_s_dir,fc_field_t,sphericity,max/min,core_b,core_alpha,core_beta,core_gamma,shell_b,shell_alpha,shell_beta,shell_gamma,num_of_magn_ions,Tn-Tb/Tn,Aex,core_c/a,core_pauling_electronegativity,shell_pauling_electronegativity,core_sum_vec,core_sum_work_function,shell_sum_vec,shell_sum_work_function,core_pauling_electronegativity_difference,core_vec_difference,core_work_function_difference,shell_pauling_electronegativity_difference,shell_vec_difference,shell_work_function_difference,Unnamed: 0
27,0.09118499999999999,60.0,720.0,5.0,87.82999999999998,8966.0,73.151,50.0,1.0,0.0,1.0,10.0,1.0,1.0,5.932914,120.4948,120.2024,89.39748,5.388094,122.2099,142.6878,47.91918,0.333333,0.8398129999999999,31.89649,1.0,275.7143,243.0,700.0,205.7143,520.0,94.0,2.860376,1.707469,11.55577,3.403618,2.686808,19.49359,27
28,0.1,6.0,1661.0,5.0,22.47199999999998,538.4200000000001,5.9066,142.78,0.0,0.0,1.0,0.5000000000000002,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.334471,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,28
29,0.1,6.0,1661.0,5.0,22.47199999999998,434.0,5.9066,137.21,0.0,0.0,1.0,0.5000000000000002,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.334471,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,29
30,0.1,6.0,1661.0,5.0,31.47199999999998,280.0,6.2542,70.99999999999997,0.0,0.0,1.0,0.5000000000000002,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.334471,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,30
31,0.1,6.0,1661.0,5.0,19.872000000000014,532.96,4.466199999999999,346.379,0.0,0.0,1.0,0.5000000000000002,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.334471,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,31
32,0.12,0.10000000000000142,370.0,2.0,9.56001699999996,1661.385,0.05989199999999961,952.57,0.0,0.0,1.0,1.0,1.0,1.0,3.018914,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.5,0.927027,183.8409,1.0,91.5,0.0,400.0,235.0,0.0,0.0,7.071068,7.071068,7.071068,0.0,-2.220446049250313e-16,0.0,32
33,0.12,0.10000000000000142,370.0,2.0,18.247999999999934,1322.79,0.05989199999999961,629.898,0.0,0.0,1.0,1.0,1.0,1.0,3.018914,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.5,0.923513,183.8409,1.0,91.5,0.0,400.0,235.0,0.0,0.0,7.071068,7.071068,7.071068,0.0,-2.220446049250313e-16,0.0,33
34,0.12,0.10000000000000142,370.0,2.0,18.247999999999934,1070.862,0.05989199999999961,519.698,0.0,0.0,1.0,1.0,1.0,1.0,3.018914,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.5,0.923513,183.8409,1.0,91.5,0.0,400.0,235.0,0.0,0.0,7.071068,7.071068,7.071068,0.0,-2.220446049250313e-16,0.0,34
35,0.12,0.10000000000000142,370.0,2.0,18.247999999999934,881.8975,0.05989199999999961,472.1585,0.0,0.0,1.0,1.0,1.0,1.0,3.018914,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.5,0.923513,183.8409,1.0,91.5,0.0,400.0,235.0,0.0,0.0,7.071068,7.071068,7.071068,0.0,-2.220446049250313e-16,0.0,35
36,0.014999999999999986,0.10000000000000142,370.0,2.0,16.357999999999947,806.3,8.35808,278.3,0.0,0.0,1.0,5.0,1.0,1.0,3.018914,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.5,0.923513,183.8409,1.0,91.5,0.0,400.0,235.0,0.0,0.0,7.071068,7.071068,7.071068,0.0,-2.220446049250313e-16,0.0,36
37,0.014999999999999986,0.10000000000000142,370.0,2.0,16.357999999999947,697.6950000000002,8.35808,185.144,0.0,0.0,1.0,5.0,1.0,1.0,3.018914,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.5,0.923513,183.8409,1.0,91.5,0.0,400.0,235.0,0.0,0.0,7.071068,7.071068,7.071068,0.0,-2.220446049250313e-16,0.0,37
38,0.014999999999999986,0.10000000000000142,370.0,2.0,16.357999999999947,636.065,8.35808,108.065,0.0,0.0,1.0,5.0,1.0,1.0,3.018914,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.5,0.923513,183.8409,1.0,91.5,0.0,400.0,235.0,0.0,0.0,7.071068,7.071068,7.071068,0.0,-2.220446049250313e-16,0.0,38
39,0.014999999999999986,0.10000000000000142,370.0,2.0,16.357999999999947,604.8299999999999,8.35808,76.82999999999996,0.0,0.0,1.0,5.0,1.0,1.0,3.018914,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.5,0.923513,183.8409,1.0,91.5,0.0,400.0,235.0,0.0,0.0,7.071068,7.071068,7.071068,0.0,-2.220446049250313e-16,0.0,39
40,0.3,80.0,140.0,5.0,6.899999999999977,145.0,0.02200000000000024,440.0,0.0,0.07000000000000006,1.0,1.0,0.06436600000000015,50.0,2.920997,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.333333,-1.19048,71.89326,1.2685,281.0,0.0,633.3333,136.6667,0.0,0.0,3.170657,0.744323,14.14214,0.0,-2.220446049250313e-16,0.0,40
41,0.046154,4.0,858.0,5.0,60.0,1186.0,16.22,551.72,0.0,0.848,1.0,5.0,1.0,1.0,2.941952,60.0,60.0,60.0,5.142692,74.87634,90.0,90.0,0.5,0.85687,105.1879,1.0,0.0,275.0,0.0,0.0,685.7143,201.4286,0.0,0.0,0.0,2.897249,1.443376,11.54701,41
42,0.046154,4.0,858.0,5.0,60.0,1186.0,16.22,551.72,0.0,0.0,1.0,1.0,1.0,1.0,2.941952,60.0,60.0,60.0,5.142692,74.87634,90.0,90.0,0.5,0.8967889999999998,105.1879,1.0,0.0,275.0,0.0,0.0,685.7143,201.4286,0.0,0.0,0.0,2.897249,1.443376,11.54701,42
43,0.257511,4.0,1043.0,5.0,384.57,2095.77,247.96,96.767,0.0,111.36,1.0,5.0,1.0,1.0,2.459352,109.4691,109.4671,109.4596,3.788512,90.0,90.0,90.0,0.5,0.883966,137.653,1.000148,183.0,279.6,800.0,470.0,680.0,188.0,0.0,0.0,0.0,2.820943,1.440876,12.24745,43
44,0.15625,30.0,858.0,300.0,35.0,652.1534000000001,5.14,93.23059999999995,0.0,0.0,1.0,0.0,1.0,1.246753,5.512634,96.2034,96.2034,141.6175,5.142692,74.87634,90.0,90.0,0.444444,-0.33,105.1879,1.0,263.5,275.0,700.0,235.0,685.7143,201.4286,3.055028,1.428571,10.0,2.897249,1.443376,11.54701,44
45,0.15625,30.0,858.0,300.0,41.0,652.1534000000001,8.954,82.03059999999996,0.0,0.0,1.0,0.0,1.0,1.246753,5.512634,96.2034,96.2034,141.6175,5.142692,74.87634,90.0,90.0,0.444444,-0.33,105.1879,1.0,263.5,275.0,700.0,235.0,685.7143,201.4286,3.055028,1.428571,10.0,2.897249,1.443376,11.54701,45
46,0.15625,30.0,858.0,300.0,53.0,652.1534000000001,10.8,82.03059999999996,0.0,0.0,1.0,0.0,1.0,1.246753,5.512634,96.2034,96.2034,141.6175,5.142692,74.87634,90.0,90.0,0.444444,-0.33,105.1879,1.0,263.5,275.0,700.0,235.0,685.7143,201.4286,3.055028,1.428571,10.0,2.897249,1.443376,11.54701,46
47,0.15625,30.0,858.0,210.0,37.69999999999999,13.0,0.2940000000000005,2.5,0.0,0.0,1.0,5.0,1.0,1.246753,5.512634,96.2034,96.2034,141.6175,5.142692,74.87634,90.0,90.0,0.444444,-0.33,105.1879,1.0,263.5,275.0,700.0,235.0,685.7143,201.4286,3.055028,1.428571,10.0,2.897249,1.443376,11.54701,47
48,0.15625,30.0,858.0,120.0,37.0,560.0,2.8000000000000007,719.0,0.0,3.99,1.0,5.0,1.0,1.246753,5.512634,96.2034,96.2034,141.6175,5.142692,74.87634,90.0,90.0,0.444444,-0.33,105.1879,1.0,263.5,275.0,700.0,235.0,685.7143,201.4286,3.055028,1.428571,10.0,2.897249,1.443376,11.54701,48
49,0.15625,30.0,858.0,2.0,54.80000000000007,767.0,22.313,329.0,0.0,9.188,1.0,5.0,1.0,1.750289,5.512634,96.2034,96.2034,141.6175,5.142692,74.87634,90.0,90.0,0.444444,-0.33,105.1879,1.0,263.5,275.0,700.0,235.0,685.7143,201.4286,3.055028,1.428571,10.0,2.897249,1.443376,11.54701,49
50,0.05767,15.0,858.0,60.0,33.0,95.69000000000005,8.6,329.43,0.0,8.6,1.0,2.414,1.0,1.0,5.142692,74.87634,90.0,90.0,2.924839,90.0,90.0,120.0,0.444444,0.636935,110.006,1.708366,275.0,267.5,685.7143,201.4286,800.0,257.5,2.897249,1.443376,11.54701,2.859813,2.5,10.0,50
51,0.094488,15.0,860.0,60.0,44.889999999999986,145.17999999999984,8.16,145.18,1.0,8.16,0.0,1.214,1.0,1.0,2.924839,90.0,90.0,120.0,5.142692,74.87634,90.0,90.0,0.444444,0.683733,105.4331,1.176906,267.5,275.0,800.0,257.5,685.7143,201.4286,2.859813,2.5,10.0,2.897249,1.443376,11.54701,51
52,0.157895,50.0,778.0,2.0,1.4325000000000614,1300.0,0.0519999999999996,1600.0,0.0,0.052999999999999936,1.0,5.0,1.0,1.0,8.071366,90.0,90.0,90.0,5.388094,122.2099,142.6878,47.91918,0.25,0.906687,27.57275,1.419154,255.2,243.0,573.3333,125.33330000000001,520.0,94.0,3.065795,2.073118,16.17611,3.403618,2.686808,19.49359,52
53,0.157895,50.0,837.4,2.0,19.426859999999976,900.0,0.0365000000000002,1500.0,0.0,0.05800000000000005,1.0,5.0,1.0,1.0,5.388094,122.2099,142.6878,47.91918,8.071366,90.0,90.0,90.0,0.25,0.898305,41.18263,0.628658,243.0,255.2,520.0,94.0,573.3333,125.3333,3.403618,2.686808,19.49359,3.065795,2.073118,16.17611,53
54,0.230769,50.0,712.6,2.0,3.0868000000000393,750.0,0.04899999999999949,1650.0,1.0,0.06099999999999972,1.0,5.0,1.0,1.0,5.388094,122.2099,142.6878,47.91918,8.071366,90.0,90.0,90.0,0.25,0.898305,35.04507000000001,0.628658,243.0,255.2,520.0,94.0,573.3333,125.3333,3.403618,2.686808,19.49359,3.065795,2.073118,16.17611,54
55,0.232558,40.0,577.0,2.0,52.0,449.3800000000001,17.6,9.410000000000025,1.0,0.0,1.0,0.0,1.0,1.0,5.168555,33.70825,33.70825,33.70825,3.788512,90.0,90.0,90.0,0.375,0.77057,76.15127,1.0,280.6667,279.6,533.3333,144.3333,680.0,188.0,3.191218,1.767767,14.14214,2.820943,1.440876,12.24745,55
56,0.232558,40.0,577.0,2.0,51.38499999999999,477.61400000000003,22.13,84.69999999999999,0.0,3.77,1.0,1.0,1.0,1.0,5.168555,33.70825,33.70825,33.70825,3.788512,90.0,90.0,90.0,0.375,0.77057,76.15127,1.0,280.6667,279.6,533.3333,144.3333,680.0,188.0,3.191218,1.767767,14.14214,2.820943,1.440876,12.24745,56
57,0.232558,60.0,577.0,2.0,52.18000000000001,471.3399999999999,21.98,71.36000000000001,0.0,3.3,1.0,2.0,1.0,1.0,5.168555,33.70825,33.70825,33.70825,3.788512,90.0,90.0,90.0,0.375,0.802215,76.15127,1.0,280.6667,279.6,533.3333,144.3333,680.0,188.0,3.191218,1.767767,14.14214,2.820943,1.440876,12.24745,57
58,0.232558,60.0,577.0,2.0,48.75000000000006,453.4000000000001,21.963,64.76400000000004,0.0,2.8,1.0,4.0,1.0,1.0,5.168555,33.70825,33.70825,33.70825,3.788512,90.0,90.0,90.0,0.375,0.78692,76.15127,1.0,280.6667,279.6,533.3333,144.3333,680.0,188.0,3.191218,1.767767,14.14214,2.820943,1.440876,12.24745,58
59,0.232558,40.0,577.0,10.0,50.30000000000007,415.0,17.09,5.0,1.0,0.0,1.0,0.0,1.0,1.0,5.168555,33.70825,33.70825,33.70825,3.788512,90.0,90.0,90.0,0.375,0.77057,76.15127,1.0,280.6667,279.6,533.3333,144.3333,680.0,188.0,3.191218,1.767767,14.14214,2.820943,1.440876,12.24745,59
60,0.232558,40.0,577.0,10.0,50.27499999999998,429.0,19.818,49.72500000000002,0.0,2.546,1.0,1.0,1.0,1.0,5.168555,33.70825,33.70825,33.70825,3.788512,90.0,90.0,90.0,0.375,0.77057,76.15127,1.0,280.6667,279.6,533.3333,144.3333,680.0,188.0,3.191218,1.767767,14.14214,2.820943,1.440876,12.24745,60
61,0.232558,60.0,577.0,10.0,48.910000000000025,421.24,19.4,41.95999999999998,0.0,2.4,1.0,3.0,1.0,1.0,5.168555,33.70825,33.70825,33.70825,3.788512,90.0,90.0,90.0,0.375,0.802215,76.15127,1.0,280.6667,279.6,533.3333,144.3333,680.0,188.0,3.191218,1.767767,14.14214,2.820943,1.440876,12.24745,61
62,0.232558,40.0,577.0,100.0,51.0,55.121999999999844,3.1950000000000003,2.420000000000016,1.0,0.0,1.0,0.0,1.0,1.0,5.168555,33.70825,33.70825,33.70825,3.788512,90.0,90.0,90.0,0.375,0.77057,76.15127,1.0,280.6667,279.6,533.3333,144.3333,680.0,188.0,3.191218,1.767767,14.14214,2.820943,1.440876,12.24745,62
63,0.232558,40.0,577.0,100.0,48.85000000000002,53.7800000000002,3.3450000000000006,2.420000000000016,1.0,0.10000000000000009,0.0,1.0,1.0,1.0,5.168555,33.70825,33.70825,33.70825,3.788512,90.0,90.0,90.0,0.375,0.77057,76.15127,1.0,280.6667,279.6,533.3333,144.3333,680.0,188.0,3.191218,1.767767,14.14214,2.820943,1.440876,12.24745,63
64,0.232558,60.0,577.0,100.0,50.60000000000002,53.0,3.375,2.420000000000016,1.0,0.66,0.0,2.0,1.0,1.0,5.168555,33.70825,33.70825,33.70825,3.788512,90.0,90.0,90.0,0.375,0.802215,76.15127,1.0,280.6667,279.6,533.3333,144.3333,680.0,188.0,3.191218,1.767767,14.14214,2.820943,1.440876,12.24745,64
65,0.232558,40.0,577.0,300.0,52.5,20.11499999999978,1.4420000000000002,1.3550000000000182,1.0,0.0,1.0,0.0,1.0,1.0,5.168555,33.70825,33.70825,33.70825,3.788512,90.0,90.0,90.0,0.375,0.77057,76.15127,1.0,280.6667,279.6,533.3333,144.3333,680.0,188.0,3.191218,1.767767,14.14214,2.820943,1.440876,12.24745,65
66,0.232558,40.0,577.0,300.0,46.110000000000014,19.88000000000011,1.4380000000000006,0.6585000000000036,0.0,0.139,0.0,1.0,1.0,1.0,5.168555,33.70825,33.70825,33.70825,3.788512,90.0,90.0,90.0,0.375,0.77057,76.15127,1.0,280.6667,279.6,533.3333,144.3333,680.0,188.0,3.191218,1.767767,14.14214,2.820943,1.440876,12.24745,66
67,0.232558,60.0,577.0,300.0,45.78000000000003,20.81399999999985,1.5775000000000006,0.6589999999999918,0.0,0.06950000000000012,0.0,2.0,1.0,1.0,5.168555,33.70825,33.70825,33.70825,3.788512,90.0,90.0,90.0,0.375,0.802215,76.15127,1.0,280.6667,279.6,533.3333,144.3333,680.0,188.0,3.191218,1.767767,14.14214,2.820943,1.440876,12.24745,67
68,0.2,20.0,858.0,5.0,57.0,624.0999999999999,33.04,15.0,0.0,3.8,1.0,3.0,1.0,1.0,5.142692,74.87634,90.0,90.0,0.0,0.0,0.0,0.0,0.428571,0.862471,140.2505,1.708366,275.0,0.0,685.7143,201.4286,0.0,0.0,2.897249,1.443376,11.54701,0.0,-2.220446049250313e-16,0.0,68
69,0.178571,20.0,793.0,5.0,55.00000000000006,8336.0,43.49999999999999,52.0,0.0,2.15,1.0,3.0,1.0,1.0,5.187945,96.14845,102.081,89.75899,0.0,0.0,0.0,0.0,0.428571,0.740664,122.4097,1.199041,275.2857,0.0,691.4286,203.1429,0.0,0.0,2.882541,1.56043,11.55168,0.0,-2.220446049250313e-16,0.0,69
70,0.16129,20.0,793.0,5.0,51.0,10760.0,36.47,70.00000000000003,0.0,0.0,1.0,3.0,1.0,1.0,5.345989,105.2721,108.1214,89.63849,0.0,0.0,0.0,0.0,0.428571,0.745028,107.7258,1.087915,275.5,0.0,695.7143,204.4286,0.0,0.0,2.871474,1.637698,11.55415,0.0,-2.220446049250313e-16,0.0,70
71,0.15,20.0,789.0,5.0,45.0,14563.0,32.22,20.0,0.0,2.48,1.0,3.0,1.0,1.0,5.932914,120.4948,120.2024,89.39748,0.0,0.0,0.0,0.0,0.428571,0.552809,66.49346,1.0,275.7143,0.0,700.0,205.7143,0.0,0.0,2.860376,1.707469,11.55577,0.0,-2.220446049250313e-16,0.0,71
72,0.166667,50.0,683.0,10.0,1.2590000000000146,1219.58,0.048500000000000654,1219.58,0.0,0.04849999999999999,1.0,6.5,1.0,1.0,5.388094,122.2099,142.6878,47.91918,0.0,0.0,0.0,0.0,0.2,0.945568,121.0295,0.628658,243.0,0.0,520.0,94.0,0.0,0.0,3.403618,2.686808,19.49359,0.0,-2.220446049250313e-16,0.0,72
73,0.166667,50.0,683.0,130.0,0.8455000000000723,429.81999999999994,0.010500000000000398,1182.0,0.0,0.030999999999999917,1.0,6.5,1.0,1.0,5.388094,122.2099,142.6878,47.91918,0.0,0.0,0.0,0.0,0.2,0.945568,121.0295,0.628658,243.0,0.0,520.0,94.0,0.0,0.0,3.403618,2.686808,19.49359,0.0,-2.220446049250313e-16,0.0,73
74,0.166667,50.0,683.0,300.0,0.646000000000015,1500.0,0.025000000000000355,342.15,1.0,0.005999999999999783,1.0,6.5,1.0,1.0,5.388094,122.2099,142.6878,47.91918,0.0,0.0,0.0,0.0,0.2,0.945568,121.0295,0.628658,243.0,0.0,520.0,94.0,0.0,0.0,3.403618,2.686808,19.49359,0.0,-2.220446049250313e-16,0.0,74
75,0.133333,30.0,800.0,10.0,63.0,3999.6,34.29999999999999,0.10000000000002274,0.0,0.0,1.0,1.4,0.805996,1.0,3.070579,92.37295,92.37295,80.08855,0.0,0.0,0.0,0.0,1.0,0.596991,310.6425,1.0,184.5,0.0,830.0,479.0,0.0,0.0,0.12418899999999988,0.5521180000000001,0.2870089999999994,0.0,-2.220446049250313e-16,0.0,75
76,0.125,30.0,800.0,150.0,59.94999999999999,1299.65,28.0,399.95,1.0,0.0,1.0,1.4,0.805996,1.0,2.685097,90.0,90.0,97.23775,0.0,0.0,0.0,0.0,1.0,0.534161,227.4824,1.223711,184.5,0.0,830.0,479.0,0.0,0.0,0.12418899999999988,0.5521180000000001,0.2870089999999994,0.0,-2.220446049250313e-16,0.0,76
77,0.117647,30.0,800.0,300.0,55.39999999999998,849.7,22.25,49.89999999999998,1.0,0.0,1.0,1.2,0.805996,1.0,2.685097,90.0,90.0,97.23775,0.0,0.0,0.0,0.0,1.0,0.607227,227.4824,1.223711,184.5,0.0,830.0,479.0,0.0,0.0,0.12418899999999988,0.5521180000000001,0.2870089999999994,0.0,-2.220446049250313e-16,0.0,77
