,c1,c2,c3,chemical_formula,crystal_structure,depth_nm,id,space_group_shell,structure,structure_,formula_combined,coer_oe,exc_bias_oe,fc_field_t,h_range_max_koe,length_d_nm,mr (emu/g),sat_em_g,shape,space_group_core,temperature_k,ver_shift_emu_g,width_nm
396,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']","orthorhombic, cubic",13.0,397,225,Fe3O4/MnO,Fe3O4/MnO,Fe3 O4 Mn1 O1,8649.5,-909.0,5.0,6.0,13.000000000000007,1.5625,5.625,1.0,63.0,5.0,1.125,13.0
397,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']","orthorhombic, cubic",580.0,398,225,Fe3O4/MnO,Fe3O4/MnO,Fe3 O4 Mn1 O1,6995.0,726.9999999999999,5.0,6.0,580.0,1.5625,5.625,1.0,63.0,5.0,1.5,580.0
398,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']","orthorhombic, cubic",580.0,399,225,Fe3O4/MnO,Fe3O4/MnO,Fe3 O4 Mn1 O1,6944.0,-2083.0,5.0,50.0,580.0,1.4580000000000002,7.0,1.0,63.0,10.0,0.486,580.0
399,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']","orthorhombic, cubic",580.0,400,225,Fe3O4/MnO,Fe3O4/MnO,Fe3 O4 Mn1 O1,5555.0,-5121.9692,5.0,50.0,580.0,0.7699999999999996,7.0,1.0,63.0,20.000000000000007,0.0,580.0
400,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']","orthorhombic, cubic",580.0,401,225,Fe3O4/MnO,Fe3O4/MnO,Fe3 O4 Mn1 O1,4158.5,-10414.0,3.0,50.0,580.0,0.6750000000000007,3.75,1.0,63.0,5.0,1.661,580.0
401,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']","orthorhombic, cubic",580.0,402,225,Fe3O4/MnO,Fe3O4/MnO,Fe3 O4 Mn1 O1,6621.96,-8514.585999999998,4.0,50.0,580.0,1.0500000000000007,4.75,1.0,63.0,5.0,1.393,580.0
402,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']","orthorhombic, cubic",580.0,403,225,Fe3O4/MnO,Fe3O4/MnO,Fe3 O4 Mn1 O1,8823.154,-6372.383,5.0,50.0,580.0,1484.5,6.5,1.0,63.0,5.0,1.484,580.0
403,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']","orthorhombic, cubic",580.0,404,225,Fe3O4/MnO,Fe3O4/MnO,Fe3 O4 Mn1 O1,9980.32,-5325.26,6.0,50.0,580.0,1.7485,7.370000000000001,1.0,63.0,5.0,0.9685,580.0
404,Fe1,Fe3 C1,,"['Fe', 'Fe3C']","cubic, orthorhombic",45.0,405,62,Fe/Fe3C,Fe/Fe3C,Fe1 Fe3 C1,2500.0,0.0,2.0,15.0,45.0,8.6,17.4,1.0,229.0,10.0,0.0,45.0
405,Fe1,Fe3 C1,,"['Fe', 'Fe3C']","cubic, orthorhombic",50.0,406,62,Fe/Fe3C,Fe/Fe3C,Fe1 Fe3 C1,2600.0,0.0,2.0,15.0,50.0,10.1,20.3,1.0,229.0,10.0,0.0,50.0
406,Fe1,Fe3 C1,,"['Fe', 'Fe3C']","cubic, orthorhombic",60.0,407,62,Fe/Fe3C,Fe/Fe3C,Fe1 Fe3 C1,2650.0,0.0,2.0,15.0,60.0,7.6,15.399999999999999,1.0,229.0,10.0,0.0,60.0
407,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']","cubic, orthorhombic",30.0,408,62,Fe/Fe3O4,Fe/Fe3O4,Fe1 Fe3 O4,950.0,0.0,2.0,15.0,30.0,4.900000000000002,17.9,1.0,229.0,10.0,0.0,30.0
408,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']","cubic, orthorhombic",35.0,409,62,Fe/Fe3O4,Fe/Fe3O4,Fe1 Fe3 O4,920.0,0.0,2.0,15.0,35.0,6.300000000000001,22.1,1.0,229.0,10.0,0.0,35.0
409,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']","cubic, orthorhombic",40.0,410,62,Fe/Fe3O4,Fe/Fe3O4,Fe1 Fe3 O4,1250.0,0.0,2.0,15.0,40.0,6.6,19.8,1.0,229.0,10.0,0.0,40.0
410,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']","cubic, orthorhombic",45.0,411,62,Fe/Fe3O4,Fe/Fe3O4,Fe1 Fe3 O4,1273.0,0.0,2.0,15.0,45.0,2.6999999999999993,8.899999999999999,1.0,229.0,10.0,0.0,45.0
411,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']","cubic, orthorhombic",50.0,412,62,Fe/Fe3O4,Fe/Fe3O4,Fe1 Fe3 O4,1000.0,0.0,2.0,15.0,50.0,0.3999999999999986,1.2999999999999972,1.0,229.0,10.0,0.0,50.0
412,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']","cubic, orthorhombic",55.0,413,62,Fe/Fe3O4,Fe/Fe3O4,Fe1 Fe3 O4,500.0,0.0,2.0,15.0,55.0,0.5999999999999996,2.3999999999999986,1.0,229.0,10.0,0.0,55.0
413,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']","cubic, cubic",0.0,414,225,CoFe2O4@NiO,CoFe2O4@NiO,Fe2 Co1 O4 Ni1 O1,582.0000000000002,0.0,0.0,40.0,800.0,8.0,18.5,6.0,227.0,300.0,0.0,110.0
414,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']","cubic, cubic",0.0,415,225,CoFe2O4@NiO,CoFe2O4@NiO,Fe2 Co1 O4 Ni1 O1,775.0,0.0,0.0,40.0,800.0,11.2,27.4,6.0,227.0,300.0,0.0,110.0
415,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']","cubic, cubic",0.0,416,225,CoFe2O4@NiO,CoFe2O4@NiO,Fe2 Co1 O4 Ni1 O1,821.0,0.0,0.0,40.0,800.0,4.200000000000001,32.2,6.0,227.0,300.0,0.0,110.0
416,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']","cubic, cubic",0.0,417,225,CoFe2O4@NiO,CoFe2O4@NiO,Fe2 Co1 O4 Ni1 O1,958.0,0.0,0.0,40.0,800.0,8.5,42.7,6.0,227.0,300.0,0.0,110.0
417,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']","cubic, cubic",0.0,418,225,CoFe2O4@NiO,CoFe2O4@NiO,Fe2 Co1 O4 Ni1 O1,592.0000000000002,0.0,0.0,40.0,800.0,16.8,38.1,6.0,227.0,300.0,0.0,110.0
418,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']","cubic, cubic",0.0,419,225,CoFe2O4@NiO,CoFe2O4@NiO,Fe2 Co1 O4 Ni1 O1,4263.0,-104.0,5.0,40.0,800.0,11.0,17.7,6.0,227.0,5.0,0.0,110.0
419,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']","cubic, cubic",0.0,420,225,CoFe2O4@NiO,CoFe2O4@NiO,Fe2 Co1 O4 Ni1 O1,6315.0,-183.0,5.0,40.0,800.0,22.4,30.0,6.0,227.0,5.0,0.0,110.0
420,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']","cubic, cubic",0.0,421,225,CoFe2O4@NiO,CoFe2O4@NiO,Fe2 Co1 O4 Ni1 O1,12334.0,-612.0,5.0,40.0,800.0,22.5,34.5,6.0,227.0,5.0,0.0,110.0
421,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']","cubic, cubic",0.0,422,225,CoFe2O4@NiO,CoFe2O4@NiO,Fe2 Co1 O4 Ni1 O1,12653.0,-758.0,5.0,40.0,800.0,32.7,47.2,6.0,227.0,5.0,0.0,110.0
422,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']","cubic, cubic",0.0,423,225,CoFe2O4@NiO,CoFe2O4@NiO,Fe2 Co1 O4 Ni1 O1,7820.0,-584.0,5.0,40.0,800.0,33.5,41.0,6.0,227.0,5.0,0.0,110.0
423,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']","cubic, cubic",24.0,424,225,Fe3O4/MgO,Fe3O4/MgO,Fe3 O4 Mg1 O1,5491.0,-50.0,5.0,20.0,24.0,12.549,38.4,3.0,227.0,5.0,0.0,24.0
424,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']","cubic, cubic",24.0,425,225,Fe3O4/MgO,Fe3O4/MgO,Fe3 O4 Mg1 O1,5033.95,-101.54999999999995,0.0,20.0,24.0,15.932,30.17,3.0,227.0,25.0,0.0,24.0
425,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']","cubic, cubic",24.0,426,225,Fe3O4/MgO,Fe3O4/MgO,Fe3 O4 Mg1 O1,3534.0,-127.29500000000007,0.0,20.0,24.0,14.9,30.5,3.0,227.0,50.0,0.0,24.0
426,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']","cubic, cubic",24.0,427,225,Fe3O4/MgO,Fe3O4/MgO,Fe3 O4 Mg1 O1,2746.15,-101.64999999999998,0.0,20.0,24.0,13.9,30.5,3.0,227.0,75.0,0.0,24.0
427,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']","cubic, cubic",24.0,428,225,Fe3O4/MgO,Fe3O4/MgO,Fe3 O4 Mg1 O1,2161.55,-76.25,0.0,20.0,24.0,12.288,30.0,3.0,227.0,100.0,0.0,24.0
428,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']","cubic, cubic",24.0,429,225,Fe3O4/MgO,Fe3O4/MgO,Fe3 O4 Mg1 O1,1525.8,-101.0,0.0,20.0,24.0,11.61,30.25,3.0,227.0,125.0,0.0,24.0
429,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']","cubic, cubic",24.0,430,225,Fe3O4/MgO,Fe3O4/MgO,Fe3 O4 Mg1 O1,941.2950000000001,-76.89999999999998,0.0,20.0,24.0,10.763,30.339,3.0,227.0,150.0,0.0,24.0
430,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']","cubic, cubic",24.0,431,225,Fe3O4/MgO,Fe3O4/MgO,Fe3 O4 Mg1 O1,457.61500000000024,-50.84500000000003,0.0,20.0,24.0,9.326,29.32,3.0,227.0,200.0,0.0,24.0
431,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']","cubic, cubic",24.0,432,225,Fe3O4/MgO,Fe3O4/MgO,Fe3 O4 Mg1 O1,511.6640000000002,-25.559000000000083,0.0,20.0,24.0,6.5,27.967,3.0,227.0,250.0,0.0,24.0
432,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']","cubic, cubic",24.0,433,225,Fe3O4/MgO,Fe3O4/MgO,Fe3 O4 Mg1 O1,327.87300000000005,-0.19900000000006912,0.0,20.0,24.0,6.0,26.187,3.0,227.0,300.0,0.0,24.0
433,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']","cubic, cubic",29.0,434,225,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,Fe3 O4 Mg1 O1 Fe2 Co1 O4,6785.782499999999,-2755.17,5.0,20.0,29.0,22.82,32.9,3.0,227.0,5.0,0.0,29.0
434,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']","cubic, cubic",29.0,435,225,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,Fe3 O4 Mg1 O1 Fe2 Co1 O4,5255.674,-918.639,1.0,20.0,29.0,20.17,30.85,3.0,227.0,25.0,0.0,29.0
435,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']","cubic, cubic",29.0,436,225,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,Fe3 O4 Mg1 O1 Fe2 Co1 O4,3724.686,-407.967,1.0,20.0,29.0,16.4,31.538,3.0,227.0,50.0,0.0,29.0
436,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']","cubic, cubic",29.0,437,225,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,Fe3 O4 Mg1 O1 Fe2 Co1 O4,2882.653,-178.57100000000003,5.0,20.0,29.0,15.213,30.427,3.0,227.0,75.0,0.0,29.0
437,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']","cubic, cubic",29.0,438,225,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,Fe3 O4 Mg1 O1 Fe2 Co1 O4,2168.6,-25.200000000000045,1.0,20.0,29.0,13.675,30.34,3.0,227.0,100.0,0.0,29.0
438,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']","cubic, cubic",29.0,439,225,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,Fe3 O4 Mg1 O1 Fe2 Co1 O4,1505.05,-76.54999999999995,1.0,20.0,29.0,12.393,30.3,3.0,227.0,125.0,0.0,29.0
439,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']","cubic, cubic",29.0,440,225,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,Fe3 O4 Mg1 O1 Fe2 Co1 O4,944.54,-25.460000000000036,5.0,20.0,29.0,11.368,30.17,3.0,227.0,150.0,0.0,29.0
440,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']","cubic, cubic",29.0,441,225,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,Fe3 O4 Mg1 O1 Fe2 Co1 O4,433.5,-76.5,5.0,20.0,29.0,7.751999999999999,29.144,3.0,227.0,200.0,0.0,29.0
441,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']","cubic, cubic",29.0,442,225,Fe3O4/MgO/CoFe2O4,Fe3O4/MgO/CoFe2O4,Fe3 O4 Mg1 O1 Fe2 Co1 O4,0.0,-25.55899999999997,1.0,20.0,29.0,9.061,27.606,3.0,227.0,250.0,0.0,29.0
442,Fe2 O3,,,['Fe2O3'],cubic,6.8,443,0,γ-Fe2O3,γ-Fe2O3,Fe2 O3,11898.92,-1253.696,5.0,50.0,6.800000000000004,26.621,53.06,1.0,213.0,5.0,0.0,6.799999999999997
443,Co1,Fe2 O3,,"['Co', 'Fe2O3']","hexagonal, cubic",6.8,444,213,Co/γ-Fe2O3,Co/γ-Fe2O3,Co1 Fe2 O3,8798.29,-1478.24,5.0,50.0,6.800000000000004,26.621,50.74,1.0,194.0,5.0,0.0,6.799999999999997
444,Co1,Fe2 O3,,"['Co', 'Fe2O3']","hexagonal, cubic",6.8,445,213,Co/γ-Fe2O3,Co/γ-Fe2O3,Co1 Fe2 O3,1634.436,-223.87,5.0,50.0,6.800000000000004,25.577,45.305899999999994,1.0,194.0,5.0,0.0,6.799999999999997
445,Co1,Fe2 O3,,"['Co', 'Fe2O3']","hexagonal, cubic",6.8,446,213,Co/γ-Fe2O3,Co/γ-Fe2O3,Co1 Fe2 O3,873.4000000000001,-13.282000000000039,5.0,50.0,6.800000000000004,22.55,43.4355,1.0,194.0,5.0,0.0,6.799999999999997
446,Fe3 O4,Fe2 Co1 O4,,"['Fe3O4', 'CoFe2O4']","cubic, cubic",7.2,447,227,Fe3O4@CoFe2O4,Fe3O4@CoFe2O4,Fe3 O4 Fe2 Co1 O4,26100.0,-90.0,7.0,75.0,7.20000000000001,25.97665,67.0,1.0,227.0,5.0,0.0,7.200000000000003
447,Fe3 O4,Fe2 Co1 O4,,"['Fe3O4', 'CoFe2O4']","cubic, cubic",13.3,448,227,Fe3O4@CoFe2O4,Fe3O4@CoFe2O4,Fe3 O4 Fe2 Co1 O4,21700.0,-50.0,7.0,75.0,13.300000000000004,29.0058,63.0,1.0,227.0,5.0,0.0,13.299999999999997
448,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",10.9,449,225,Fe3O4@CoO,Fe3O4@CoO,Fe3 O4 Co1 O1,15300.0,-2000.0,7.0,75.0,10.899999999999999,26.254200000000004,46.0,1.0,227.0,5.0,0.0,10.899999999999999
449,Fe2 Co1 O4,,,['CoFe2O4'],"cubic, cubic",6.91,450,0,CoFe2O4,CoFe2O4,Fe2 Co1 O4,13200.0,-833.0,4.8,50.0,6.909999999999997,46.295,98.5,1.0,227.0,5.0,0.0,6.909999999999997
450,Fe2 Co1 O4,Fe2 Ni1 O4,,"['CoFe2O4', 'NiFe2O4']","cubic, cubic",11.0,451,227,CoFe2O4@NiFe2O4,CoFe2O4@NiFe2O4,Fe2 Co1 O4 Fe2 Ni1 O4,8310.0,-961.2,3.8,50.0,11.0,50.8,83.3,1.0,227.0,5.0,0.0,11.0
451,Fe2 Ni1 O4,,,['NiFe2O4'],"cubic, cubic",84.2,452,0,NiFe2O4,NiFe2O4,Fe2 Ni1 O4,251.0,-280.8268,2.114,50.0,84.2,15.813,75.3,1.0,227.0,5.0,0.0,84.2
452,Fe2 Ni1 O4,Fe2 Co1 O4,,"['NiFe2O4', 'CoFe2O4']","cubic, cubic",12.0,453,227,NiFe2O4@CoFe2O4,NiFe2O4@CoFe2O4,Fe2 Ni1 O4 Fe2 Co1 O4,3010.0,-830.0,5.6,50.0,12.0,38.835,86.3,1.0,227.0,5.0,0.0,12.0
453,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']","cubic,  trigonal",4.0,454,161,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,Mn1 Fe2 O4 Fe2 O3,3230.0,-1020.0,5.0,50.0,4.0,2.1799999999999997,6.699999999999999,1.0,227.0,5.0,0.845,4.0
454,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']","cubic,  trigonal",5.0,455,161,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,Mn1 Fe2 O4 Fe2 O3,3100.0,-1030.0,5.0,50.0,5.000000000000007,2.045,7.199999999999999,1.0,227.0,5.0,0.6759999999999999,5.0
455,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']","cubic,  trigonal",6.0,456,161,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,Mn1 Fe2 O4 Fe2 O3,3370.0,-1110.0,5.0,50.0,6.0,2.4499999999999993,7.5,1.0,227.0,5.0,0.591,6.0
456,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']","cubic,  trigonal",6.0,457,161,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,Mn1 Fe2 O4 Fe2 O3,3100.0,-1110.0,5.0,50.0,6.0,3.0600000000000005,8.3,1.0,227.0,5.0,0.92957,6.0
457,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']","cubic,  trigonal",4.0,458,161,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,Mn1 Fe2 O4 Fe2 O3,546.0,0.0,0.0,50.0,4.0,0.7699999999999996,4.299999999999997,1.0,227.0,300.0,0.0,4.0
458,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']","cubic,  trigonal",5.0,459,161,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,Mn1 Fe2 O4 Fe2 O3,559.0000000000002,0.0,0.0,50.0,5.000000000000007,0.6479999999999997,4.5,1.0,227.0,300.0,0.0,5.0
459,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']","cubic,  trigonal",6.0,460,161,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,Mn1 Fe2 O4 Fe2 O3,556.0,0.0,0.0,50.0,6.0,0.7029999999999994,4.699999999999999,1.0,227.0,300.0,0.0,6.0
460,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']","cubic,  trigonal",6.0,461,161,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,Mn1 Fe2 O4 Fe2 O3,533.0,0.0,0.0,50.0,6.0,0.7699999999999996,5.0,1.0,227.0,300.0,0.0,6.0
461,Fe3 O4,,,['Fe3O4'],cubic,18.0,462,0,Fe3O4,Fe3O4,Fe3 O4,400.0,-769.0,5.0,20.0,18.0,19.35,80.88,1.0,227.0,5.0,0.0,17.999999999999996
462,Fe5 C2,Fe3 O4,,"['Fe5C2', 'Fe3O4']","monoclinic, cubic",15.0,463,227,Fe5C2/Fe3O4,Fe5C2/Fe3O4,Fe5 C2 Fe3 O4,1700.0,-280.0,5.0,20.0,15.0,100.0,109.0,1.0,15.0,5.0,0.0,15.0
463,Fe5 C2,,,['Fe5C2'],monoclinic,12.0,464,0,Fe5C2,Fe5C2,Fe5 C2,1400.0,-147.0,5.0,20.0,12.0,100.0,122.8,1.0,15.0,5.0,0.0,12.0
464,Fe3 O4,,,['Fe3O4'],cubic,18.0,465,0,Fe3O4,Fe3O4,Fe3 O4,0.0,0.0,0.0,20.0,18.0,6.0,73.3,1.0,227.0,300.0,0.0,17.999999999999996
465,Fe5 C2,Fe3 O4,,"['Fe5C2', 'Fe3O4']","monoclinic, cubic",15.0,466,227,Fe5C2/Fe3O4,Fe5C2/Fe3O4,Fe5 C2 Fe3 O4,650.0,0.0,0.0,20.0,15.0,81.81,75.0,1.0,15.0,300.0,0.0,15.0
466,Fe5 C2,,,['Fe5C2'],monoclinic,12.0,467,0,Fe5C2,Fe5C2,Fe5 C2,850.0,0.0,0.0,20.0,12.0,60.6,108.0,1.0,15.0,300.0,0.0,12.0
467,Fe1 Ni3,,,['FeNi3'],cubic,14.5,468,0,FeNi3,FeNi3,Fe1 Ni3,414.0,-1115.5800000000002,3.0,30.0,14.5,22.871100000000002,94.0,1.0,221.0,5.0,0.0,14.5
468,Fe1 Ni3,Mo1,,"['FeNi3', 'Mo']","cubic, cubic",21.72,469,229,FeNi3@Mo,FeNi3@Mo,Fe1 Ni3 Mo1,174.0,-188.88600000000002,3.0,30.0,21.720000000000006,14.8672,57.0,1.0,221.0,5.0,0.0,21.72
469,Fe11 C5,,,['Fe2.2C'],hexagonal,14.8,470,0,Fe2.2C,Fe2.2C,Fe11 C5,742.0,-300.678,3.0,30.0,14.800000000000004,9.18118,183.0,3.0,182.0,5.0,0.0,14.799999999999997
470,Fe11 C5,Mo1,,"['Fe2.2C', 'Mo']","orthorhombic, cubic",19.06,471,229,Fe2.2C@Mo,Fe2.2C@Mo,Fe11 C5 Mo1,423.0,-110.77999999999997,0.0,30.0,19.059999999999995,44.873999999999995,162.0,1.0,58.0,300.0,0.0,19.06
471,Fe11 C5,,,['Fe2.2C'],hexagonal,15.32,472,0,Fe2.2C,Fe2.2C,Fe11 C5,605.0,-305.046,3.0,30.0,15.32,17.03016,108.0,3.0,182.0,5.0,0.0,15.32
472,Fe11 C5,Mo1,,"['Fe2.2C', 'Mo']","orthorhombic, cubic",14.54,473,229,Fe2.2C@Mo,Fe2.2C@Mo,Fe11 C5 Mo1,247.0,-101.80899999999997,0.0,30.0,14.54,30.498,97.0,1.0,58.0,300.0,0.0,14.54
473,Co1,Co1 O1,,"['Co', 'CoO']","hexagonal, cubic",12.0,474,225,Co/CoO,Co/CoO,Co1 Co1 O1,7160.189999999999,-1756.75,5.0,20.0,12.0,98.0,122.7,1.0,194.0,10.0,11.029,12.0
474,Co1,Co1 O1,,"['Co', 'CoO']","hexagonal, cubic",12.0,475,225,Co/CoO,Co/CoO,Co1 Co1 O1,6483.63,-803.95,5.0,20.0,12.0,86.0,116.78,1.0,194.0,50.0,4.54,12.0
475,Co1,Co1 O1,,"['Co', 'CoO']","hexagonal, cubic",12.0,476,225,Co/CoO,Co/CoO,Co1 Co1 O1,5296.52,-211.80650000000003,5.0,20.0,12.0,77.67,109.0,1.0,194.0,100.0,0.0,12.0
476,Co1,Co1 O1,,"['Co', 'CoO']","hexagonal, cubic",12.0,477,225,Co/CoO,Co/CoO,Co1 Co1 O1,4068.0,-126.63000000000005,5.0,20.0,12.0,69.88,110.79,1.0,194.0,150.0,0.0,12.0
477,Co1,Co1 O1,,"['Co', 'CoO']","hexagonal, cubic",12.0,478,225,Co/CoO,Co/CoO,Co1 Co1 O1,3262.816,-128.52800000000002,5.0,20.0,12.0,66.47,112.49,1.0,194.0,200.0,0.0,12.0
478,Co1,Co1 O1,,"['Co', 'CoO']","hexagonal, cubic",12.0,479,225,Co/CoO,Co/CoO,Co1 Co1 O1,1991.5,-43.5,5.0,20.0,12.0,66.96,118.45,1.0,194.0,300.0,0.0,12.0
479,La2 Fe2 O6,Fe2 Co1 O4,,"['La2Fe2O6', 'CoFe2O4']","orthorhombic, cubic",17.5,480,227,La2Fe2O6/CoFe2O4,La2Fe2O6/CoFe2O4,La2 Fe2 O6 Fe2 Co1 O4,378.0,0.0,0.0,25.0,17.499999999999993,2.0785,13.500999999999998,1.0,62.0,300.0,0.0,17.5
480,La2 Fe2 O6,Fe2 Co1 O4,,"['La2Fe2O6', 'CoFe2O4']","orthorhombic, cubic",27.5,481,227,La2Fe2O6/CoFe2O4,La2Fe2O6/CoFe2O4,La2 Fe2 O6 Fe2 Co1 O4,459.0,0.0,0.0,25.0,27.5,1.5760000000000005,11.105,1.0,62.0,300.0,0.0,27.5
481,La2 Fe2 O6,Fe2 Co1 O4,,"['La2Fe2O6', 'CoFe2O4']","orthorhombic, cubic",31.0,482,227,La2Fe2O6/CoFe2O4,La2Fe2O6/CoFe2O4,La2 Fe2 O6 Fe2 Co1 O4,1560.0,0.0,0.0,25.0,31.0,9.4571,20.365,1.0,62.0,300.0,0.0,31.0
482,Co1 O1,Co1,,"['CoO', 'Co']","cubic, hexagonal",50.0,483,194,CoO/Co,CoO/Co,Co1 O1 Co1,395.24699999999984,-50.68500000000006,5.0,50.0,50.0,52.2,63.415,1.0,225.0,5.0,0.0,50.0
483,Co1,Co1 O1,,"['Co', 'CoO']","cubic, hexagonal",62.0,484,194,Co/CoO,Co/CoO,Co1 Co1 O1,1111.3855,-253.38549999999998,5.0,50.0,62.0,29.26,21.14,1.0,225.0,5.0,0.0,62.0
484,Co1 O1,Co1,,"['CoO', 'Co']","cubic, hexagonal",70.0,485,194,CoO/Co,CoO/Co,Co1 O1 Co1,952.6179999999999,-141.77199999999993,5.0,50.0,70.0,6.725,16.9,1.0,225.0,5.0,0.4650000000000001,70.0
485,Co1,Co1 O1,,"['Co', 'CoO']","cubic, hexagonal",76.0,486,194,Co/CoO,Co/CoO,Co1 Co1 O1,1155.295,-175.635,5.0,50.0,76.0,5.427,15.938000000000002,1.0,225.0,5.0,0.386,76.0
486,Co1 O1,Co1,,"['CoO', 'Co']","cubic, hexagonal",82.0,487,194,CoO/Co,CoO/Co,Co1 O1 Co1,952.6120000000001,-148.635,5.0,50.0,82.0,4.614000000000001,15.0,1.0,225.0,5.0,0.386,82.0
487,Co1,Co1 O1,,"['Co', 'CoO']","cubic, hexagonal",88.0,488,194,Co/CoO,Co/CoO,Co1 Co1 O1,986.3924999999999,-162.11950000000002,5.0,50.0,88.0,4.390000000000001,14.96,1.0,225.0,5.0,0.406,88.0
488,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,489,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 O4 Co1 O1,8895.3,-5753.62,0.20000000000000018,80.0,8.480000000000004,28.391199999999998,46.3912,1.0,227.0,10.0,0.05192000000000019,8.480000000000004
