,id,space_group_shell,coer_oe,exc_bias_oe,fc_field_t,h_range_max_koe,mr (emu/g),sat_em_g,shape,space_group_core,temperature_k,ver_shift_emu_g,sphericity,max/min,exc_dir,ver_s_dir,area/volume
229,0.48022598870056493,0.9912663755458515,0.26661870503597124,2.800510876894368,7.142857142856856e-05,0.27697441601779754,0.07985158896596226,0.06396146320216868,0.0,0.9912280701754386,0.008620689655172414,0.0,0.5943878937498532,1.0,0.0,1.0,0.13296755402018562
230,0.4821092278719397,0.9912663755458515,0.2176978417266187,2.6591552809406296,7.142857142856856e-05,0.27697441601779754,0.036699467656073556,0.02703686608982819,0.0,0.9912280701754386,0.008620689655172414,0.0,0.5943878937498531,1.0,0.0,1.0,0.1082679073374043
231,0.48399246704331444,0.9912663755458515,0.3461870503597122,1.6776069527204933,7.142857142856856e-05,0.27697441601779754,0.03185997741571221,0.021576186235186288,0.0,0.9912280701754386,0.008620689655172414,0.0,0.5943878937498531,1.0,0.0,1.0,0.15789473684210528
232,0.48587570621468923,0.0,9.712230215826684e-06,-inf,0.0,0.8887652947719688,0.007259235360542025,0.13781065742684967,0.0,0.9824561403508771,0.0,0.0,0.5943878937498532,1.0,1.0,1.0,1.0
233,0.487758945386064,0.0,0.009923021582733817,-inf,0.0,0.8887652947719688,0.005444426520406515,0.13224596462259552,0.0,0.9824561403508771,0.008620689655172414,0.0,0.5943878937498532,1.0,1.0,1.0,1.0
234,0.48964218455743874,0.0,0.009923021582733817,-inf,0.0,0.8887652947719688,0.005444426520406515,0.17161486605082335,0.0,0.9824561403508771,0.008620689655172414,0.0,0.5943878937498532,1.0,1.0,1.0,1.0
235,0.4915254237288135,0.0,7.338129496402748e-05,-inf,0.0,0.8887652947719688,0.0012098725600903398,0.015283402783646578,0.0,0.9824561403508771,0.0,0.0,0.5943878937498532,1.0,1.0,1.0,0.49874686716791977
236,0.4934086629001883,0.0,2.446043165467037e-05,-inf,0.0,0.8887652947719688,0.00036296176802710033,0.014763338035585436,0.0,0.9824561403508771,0.0517241379310345,0.0,0.5943878937498532,1.0,1.0,1.0,0.49874686716791977
237,0.49529190207156304,0.0,0.08930755395683453,-inf,0.11428571428571428,0.8887652947719688,0.0011897080174221716,0.014919357460003791,0.0,0.9824561403508771,0.008620689655172414,0.0006988564167725546,0.5943878937498532,1.0,0.0,1.0,0.49874686716791977
238,0.4971751412429378,0.0,0.08434640287769783,-inf,0.11428571428571428,0.8887652947719688,0.0013752218099693542,0.014737334798182386,0.0,0.9824561403508771,0.008620689655172414,0.0,0.5943878937498532,1.0,1.0,1.0,0.49874686716791977
239,0.4990583804143126,0.0,0.09754892086330935,-inf,0.11428571428571428,0.8887652947719688,0.0008065817067268885,0.01195498839605532,0.0,0.9824561403508771,0.008620689655172414,0.0006607369758576874,0.5943878937498532,1.0,0.0,1.0,0.3316624895572264
240,0.5009416195856874,0.0,0.0829136690647482,-inf,0.11428571428571428,0.8887652947719688,0.0006452653653815135,0.011772965734233932,0.0,0.9824561403508771,0.008620689655172414,0.0,0.5943878937498532,1.0,1.0,1.0,0.3316624895572264
